Segment,1,2,3,4,1,2,3,4,Total
Zone,1,1,1,1,2,2,2,2,0
t10,6.070651032754053e-8,7.133184994154311e-8,1.1784283711201758e-7,3.4591255047196066e-7,6.3381585984308e-8,7.513790265762133e-8,1.245342506232936e-7,3.3058424589705827e-7,1.1894317330153432e-6
t11,6.070408321361301e-8,7.128070411729066e-8,1.1777601846648141e-7,3.462096842623775e-7,6.342125294130915e-8,7.518917862194576e-8,1.2459625834904816e-7,3.308930537433016e-7,1.1900702337153674e-6
t12,6.070099318580497e-8,7.129747839410321e-8,1.177756653466902e-7,3.4617775819106126e-7,6.340313863595512e-8,7.515783635670362e-8,1.2458050283305366e-7,3.308611061439149e-7,1.189954479087287e-6
t13,6.065744628981415e-8,7.074853403937496e-8,1.1691595377799348e-7,3.4304462219535896e-7,6.347200288847615e-8,7.527536059521995e-8,1.2466695176008795e-7,3.311268511813036e-7,1.185907722727629e-6
t14,6.068925622437474e-8,7.081723172911146e-8,1.1698940585300813e-7,3.4662643604233123e-7,6.356248552570841e-8,7.545582655325876e-8,1.2473175374441865e-7,3.3120581559620386e-7,1.190078211268415e-6
t15,6.065475526416556e-8,7.075497500836959e-8,1.1697184783080692e-7,3.426317701103334e-7,6.345151155972647e-8,7.528146927500906e-8,1.246209059492586e-7,3.308732442730967e-7,1.1852404792707665e-6
t16,6.070353297250452e-8,7.131526888755424e-8,1.1779744082847929e-7,3.459258357630999e-7,6.349472968488717e-8,7.53782091682251e-8,1.246614986035928e-7,3.3092530366673126e-7,1.1902018195750744e-6
t17,6.069954097656375e-8,7.131284011380436e-8,1.1777896685424091e-7,3.4610757176902783e-7,6.355443078560077e-8,7.548121896613188e-8,1.2475168633473718e-7,3.3118456249485794e-7,1.1908708182949647e-6
t18,6.092863405477402e-8,7.115496245658965e-8,1.1772664304663947e-7,3.5455009387060156e-7,6.380126350848749e-8,7.575298762160689e-8,1.2571569907204738e-7,3.381165597186102e-7,1.2077468433493567e-6
t19,6.116316165873745e-8,7.12511187400373e-8,1.1850634615975388e-7,3.583166644180128e-7,6.37868554856706e-8,7.624677299679089e-8,1.2710057005505349e-7,3.4704338550021844e-7,1.223414875014275e-6
t20,6.102437966662977e-8,7.099453020803526e-8,1.1799473813257835e-7,3.533700545616057e-7,6.367615501992293e-8,7.528246231341738e-8,1.2610050644790825e-7,3.421840277925808e-7,1.2106268541426784e-6
t21,6.104048223465826e-8,7.178469788085543e-8,1.1872730026172904e-7,3.56091889697736e-7,6.374423657260671e-8,7.543989424313255e-8,1.2615445027642888e-7,3.4224192677007103e-7,1.2152248779372178e-6
t22,6.104067759802873e-8,7.179248783433697e-8,1.1878093504829219e-7,3.561763468036465e-7,6.378931440163543e-8,7.55413041716077e-8,1.2616395906171008e-7,3.4213860853955787e-7,1.2154236334588154e-6
t23,6.10274210001058e-8,7.111400010733437e-8,1.1811525230599989e-7,3.536250346463128e-7,6.384981597373847e-8,7.570948043142897e-8,1.2617073667935308e-7,3.418849666784975e-7,1.2114967078227707e-6
t24,6.102666154515924e-8,7.11624928489177e-8,1.1821772521339353e-7,3.532534844032323e-7,6.385542014892606e-8,7.579093036397135e-8,1.2609288376679658e-7,3.4134787117583353e-7,1.2107474694662303e-6
t25,6.104479014810077e-8,7.135065991893852e-8,1.1843960528000338e-7,3.5572196966226743e-7,6.403973567351069e-8,7.63212825343934e-8,1.2619769133386044e-7,3.410813279645712e-7,1.2141970625156458e-6
t26,6.105836764496823e-8,7.132325296497193e-8,1.1849117667040691e-7,3.566256394587929e-7,6.411907758967748e-8,7.654458838571764e-8,1.2627931335348232e-7,3.41231458197707e-7,1.2156728742657245e-6
t27,6.10540808731711e-8,7.133041221267288e-8,1.1847479174886649e-7,3.564247018936494e-7,6.409873036974445e-8,7.648020439147341e-8,1.26275530107755e-7,3.412626103503392e-7,1.215401061947672e-6
t28,6.10489581311243e-8,7.13392075373572e-8,1.1841838451598162e-7,3.562797736205126e-7,6.40552532183115e-8,7.636786304709091e-8,1.2626925569768942e-7,3.4139601542365393e-7,1.2151747111917213e-6
t29,6.104361151403387e-8,7.134346260497059e-8,1.1833274101844694e-7,3.561879484818944e-7,6.401655654515509e-8,7.623349458018306e-8,1.262771105723751e-7,3.4162907415578386e-7,1.2150639994728428e-6
t30,6.102455300116996e-8,7.110282535090521e-8,1.18148497754254e-7,3.529497855631807e-7,6.388006887943076e-8,7.583300395613746e-8,1.26212421232905e-7,3.4188121183628843e-7,1.2110323675742715e-6
t31,6.102594836319812e-8,7.102336340364425e-8,1.1798721418263986e-7,3.5374366055353765e-7,6.36736289465518e-8,7.555074977146017e-8,1.2632428408395445e-7,3.4290429313664853e-7,1.2122331424416349e-6
t32,6.102499939960201e-8,7.097126498449606e-8,1.179345129272844e-7,3.537707725434415e-7,6.36116447416174e-8,7.545527138299344e-8,1.2631882693646392e-7,3.431913890927302e-7,1.212278682008629e-6
t33,6.10321740202162e-8,7.166595481693254e-8,1.1862107738133287e-7,3.572701493209397e-7,6.362559665761943e-8,7.540260657702826e-8,1.2625641966191136e-7,3.427843123784412e-7,1.2166582908144216e-6
t34,6.099601513984031e-8,7.103885230977648e-8,1.1779347047012895e-7,3.540077535009848e-7,6.348174317160937e-8,7.587969615197458e-8,1.2650728294341145e-7,3.428517188523606e-7,1.2125565325400865e-6
t35,6.099509956586371e-8,7.104039528430045e-8,1.1779874854799308e-7,3.539131889074183e-7,6.349087064933286e-8,7.590285437583712e-8,1.2649287193043316e-7,3.4283372096582524e-7,1.212467750227004e-6
t36,6.100619125427725e-8,7.106987577444164e-8,1.1769282322650181e-7,3.5801167048236524e-7,6.369127365820947e-8,7.557350990717536e-8,1.261439445623539e-7,3.4180455022053153e-7,1.2149938390858561e-6
t37,6.100871482079365e-8,7.171315340771513e-8,1.1862637132538034e-7,3.564164743068747e-7,6.372924574795884e-8,7.549375972692934e-8,1.2603839876250517e-7,3.4136690039940327e-7,1.2143930184975605e-6
t38,6.101351240393305e-8,7.172067137018276e-8,1.1871898716900868e-7,3.563072923045624e-7,6.375415198431792e-8,7.555743535784037e-8,1.2597970721653147e-7,3.409794908094984e-7,1.2140312486158751e-6
t39,6.101702284558858e-8,7.172503870640656e-8,1.1877825970617898e-7,3.563384264619073e-7,6.376778209722213e-8,7.559468982251094e-8,1.2594693459407538e-7,3.4075991355619073e-7,1.2139280677900808e-6
t40,6.101351514205904e-8,7.172613775639812e-8,1.1873604263617203e-7,3.562934602455976e-7,6.370867340215753e-8,7.54419660902884e-8,1.2590670328990968e-7,3.407819214722733e-7,1.2136084200348556e-6
t41,6.104738942278595e-8,7.173970498179723e-8,1.1872846650938248e-7,3.5764582382303816e-7,6.372402878892746e-8,7.539638489740678e-8,1.2609216126668588e-7,3.4219307520853587e-7,1.2165670348985596e-6
t42,6.104210077114773e-8,7.154426877035526e-8,1.185558840914133e-7,3.577215962244853e-7,6.353309873220256e-8,7.495545425283501e-8,1.256457091554793e-7,3.42745959477598e-7,1.2157440714755166e-6
t43,6.121939285041936e-8,7.173467456815116e-8,1.1912861431723668e-7,3.6295108522576374e-7,6.357317415237904e-8,7.570741103806631e-8,1.2691776281488303e-7,3.494325802933978e-7,1.2306646952602971e-6
t44,6.120228884947563e-8,7.11553793797172e-8,1.1848600064087571e-7,3.5957998753129565e-7,6.37545163300424e-8,7.535718054899606e-8,1.265274976966023e-7,3.477603276208378e-7,1.2238231785978429e-6
t45,6.121662351471795e-8,7.191915119719862e-8,1.1918355199548355e-7,3.615193360176138e-7,6.377772252534081e-8,7.531549096785031e-8,1.2648645083833088e-7,3.474157703895601e-7,1.226834097446096e-6
t46,6.120589747367772e-8,7.124531533954169e-8,1.1853377117978053e-7,3.59861572585713e-7,6.383178476682631e-8,7.545357138180325e-8,1.2667738111842187e-7,3.472841597607368e-7,1.2240934536065011e-6
t47,6.12048573729942e-8,7.12865420359587e-8,1.1860958770121033e-7,3.5942304776730546e-7,6.384435512849004e-8,7.54951394309e-8,1.2665571735907714e-7,3.467500741412514e-7,1.2232693209371872e-6
t48,6.12044052918052e-8,7.131931259202947e-8,1.1867887177456112e-7,3.590945422917435e-7,6.383198325849711e-8,7.55050943340567e-8,1.2657796853590043e-7,3.463461768874001e-7,1.2225583549659935e-6
t49,6.122117164485534e-8,7.200877502565146e-8,1.1944689793743142e-7,3.612879870703305e-7,6.381047377108306e-8,7.547154980709657e-8,1.265356623410406e-7,3.462082031011045e-7,1.2259907206985934e-6
t50,6.10402203773945e-8,7.177422211592133e-8,1.1878835276157044e-7,3.5531113108644934e-7,6.359539688331751e-8,7.516016070210088e-8,1.258538471744411e-7,3.4126558284074103e-7,1.2127889139419362e-6
t51,6.104914370238581e-8,7.175859334069798e-8,1.1876557686978836e-7,3.559123454441031e-7,6.365057230644235e-8,7.523091915648305e-8,1.2592802954188037e-7,3.415350733330303e-7,1.2138302536948113e-6
t52,6.104157699700637e-8,7.175555732429233e-8,1.1870072389419671e-7,3.556790676179972e-7,6.360720702311866e-8,7.512938200466397e-8,1.259192638657845e-7,3.417472583822385e-7,1.2135800371092982e-6
t53,6.104081192725695e-8,7.174902672618897e-8,1.1859590592252985e-7,3.5544222180439937e-7,6.350154416404481e-8,7.491162960357334e-8,1.255926270377154e-7,3.420216430835238e-7,1.2128554102692325e-6
t54,6.103840996067952e-8,7.159352872947512e-8,1.184204333978795e-7,3.550401847666405e-7,6.334134137796035e-8,7.455461983150557e-8,1.2506153659564513e-7,3.427437889992307e-7,1.2117938436590164e-6
t55,6.103370506248134e-8,7.13144991993323e-8,1.1824967848171485e-7,3.552437541831986e-7,6.308584710896268e-8,7.404294954414515e-8,1.2422985200892353e-7,3.442540406235434e-7,1.211454326212302e-6
t56,6.103778038488602e-8,7.123668335374444e-8,1.1823715262259087e-7,3.565274310059556e-7,6.318087756337978e-8,7.41626391970325e-8,1.2443638784453956e-7,3.446883728791391e-7,1.213507324851268e-6
t57,6.103736506394475e-8,7.065002972630692e-8,1.1760286630599668e-7,3.5653069883054087e-7,6.331430952236591e-8,7.50971211855983e-8,1.256982341355141e-7,3.460039981247335e-7,1.215934622895001e-6
t58,6.065238391985051e-8,7.028012552462642e-8,1.1641075700178033e-7,3.43415829744626e-7,6.284649684106494e-8,7.384075793402778e-8,1.2335456502247906e-7,3.3279548596066924e-7,1.1835964019491243e-6
t59,6.065110219870181e-8,7.03823404184061e-8,1.1646729323964273e-7,3.4303181834389373e-7,6.295695882122925e-8,7.406692721140034e-8,1.2370353028605716e-7,3.32463784390513e-7,1.183723754909844e-6
t60,6.065130988344479e-8,7.047141289912047e-8,1.1653543495916266e-7,3.4282107325848086e-7,6.301260210556183e-8,7.422077320371711e-8,1.2394481308974886e-7,3.3192159073900207e-7,1.1835790101382386e-6
t61,6.065634913119808e-8,7.05443340977823e-8,1.1658107977145799e-7,3.4311155826607395e-7,6.313943557675198e-8,7.446442010934781e-8,1.242826197726854e-7,3.317992595226833e-7,1.1845790562479809e-6
t62,6.065570420221034e-8,7.05817255569967e-8,1.1664197570984676e-7,3.430152291490996e-7,6.317452121285646e-8,7.457743454000334e-8,1.244583640108941e-7,3.3149616994580006e-7,1.1846011243277074e-6
t63,6.066972358735703e-8,7.074795547343481e-8,1.166398909952537e-7,3.461897919945707e-7,6.327538854838482e-8,7.475658049797272e-8,1.2454507270205074e-7,3.314820332895968e-7,1.1883064370886213e-6
t64,6.065539864221952e-8,7.058391934014036e-8,1.1665395505975654e-7,3.4295137237906306e-7,6.315875073928137e-8,7.455905877728332e-8,1.244353542244395e-7,3.3143646171156785e-7,1.1844342708737516e-6
t65,6.065366598907906e-8,7.052008550860113e-8,1.1658704240615094e-7,3.429354674638051e-7,6.30585979484496e-8,7.433726120360683e-8,1.2411767378674324e-7,3.317120442710747e-7,1.1839218385775105e-6
t66,6.065501754518007e-8,7.037605592847854e-8,1.1645974785481027e-7,3.4339203245673596e-7,6.295725105853237e-8,7.407396925302948e-8,1.2371460473351342e-7,3.324509912500018e-7,1.1840796700802817e-6
t67,6.077660309248752e-8,7.044117190070471e-8,1.1687570300946826e-7,3.4692727659774296e-7,6.312677076513032e-8,7.500870537495831e-8,1.251506244636004e-7,3.379074733037224e-7,1.1962143285078149e-6
t68,6.07728793087486e-8,7.05125812309487e-8,1.1692881602773575e-7,3.460520153679878e-7,6.315593898511519e-8,7.437837141504797e-8,1.2437808980363435e-7,3.356170364628371e-7,1.1917957286020555e-6
t69,6.064745915827512e-8,7.037968773773525e-8,1.1650663356789264e-7,3.422110595964612e-7,6.306466101329661e-8,7.428889415016957e-8,1.2403129541325448e-7,3.3214683123075053e-7,1.1832765218678353e-6
t70,6.06628634693042e-8,7.124608045866096e-8,1.171850719114941e-7,3.437395079340621e-7,6.310143456822537e-8,7.4393601049661e-8,1.2419273780901208e-7,3.317674397040886e-7,1.1862887369045084e-6
t71,6.066698096317903e-8,7.124680569919409e-8,1.1733477829142396e-7,3.444848569249926e-7,6.327225741605835e-8,7.474099956880747e-8,1.2456295725699496e-7,3.314969721438571e-7,1.1878066082645076e-6
t72,6.067449925708557e-8,7.12628319278118e-8,1.1747817000757051e-7,3.444735170571294e-7,6.331767188259104e-8,7.489902716871763e-8,1.2454642403849316e-7,3.3112574163243004e-7,1.1877778829718292e-6
t73,6.068093672078488e-8,7.127836041376671e-8,1.175715914185603e-7,3.44556399549332e-7,6.334877834111227e-8,7.499136137751012e-8,1.2454087486505233e-7,3.3094678370253036e-7,1.187915086388649e-6
t74,6.068159489387379e-8,7.128580022583069e-8,1.1759349756763806e-7,3.4450985303528284e-7,6.334470254257219e-8,7.498775490733391e-8,1.2453527917242415e-7,3.309374133781634e-7,1.187875895723119e-6
t75,6.067815248724287e-8,7.129020337754562e-8,1.1758355368814255e-7,3.4428132237523145e-7,6.331702291679217e-8,7.493311162600904e-8,1.245140093911586e-7,3.3091835313368e-7,1.1875157289958024e-6
t76,6.068489543227728e-8,7.126500555411468e-8,1.175661558089339e-7,3.4487171008555504e-7,6.337347468662314e-8,7.50030415325269e-8,1.2458265601834273e-7,3.311635110536303e-7,1.1885104501720042e-6
t77,6.06752582732403e-8,7.126140888643462e-8,1.1747311042327654e-7,3.445859894814283e-7,6.329599484600168e-8,7.484130466168688e-8,1.2457652846426135e-7,3.3136794911944335e-7,1.188077544155773e-6
t78,6.096033506776075e-8,7.164180064924112e-8,1.1833439475625876e-7,3.5319230957447904e-7,6.346791579633017e-8,7.49304017170124e-8,1.2546496371210615e-7,3.4000745751997576e-7,1.2079995787931643e-6
t79,6.109891490023128e-8,7.157649262055811e-8,1.1861570516168018e-7,3.5752541688494555e-7,6.335600693536435e-8,7.455139243368116e-8,1.2514300296304658e-7,3.450919491440092e-7,1.2169588810435165e-6
t80,6.157300240387977e-8,7.221209374283384e-8,1.2033468571658836e-7,3.726313440401951e-7,6.381604156095069e-8,7.516018739489707e-8,1.2688000068043394e-7,3.5915107702406317e-7,1.2517584325638419e-6
t81,6.110092192089553e-8,7.14976763282201e-8,1.1867936259320515e-7,3.599716713128449e-7,6.343479232214794e-8,7.567428913759097e-8,1.266176397843779e-7,3.4668880397912354e-7,1.223665157378406e-6
t82,6.089746993961232e-8,7.082156450850453e-8,1.1741659341344187e-7,3.5021744264262993e-7,6.330258265830871e-8,7.463753018201826e-8,1.2496602176189026e-7,3.3845825190900853e-7,1.2007174570154144e-6
t83,6.096059053396712e-8,7.10268104463619e-8,1.1758881508351499e-7,3.5435349342591856e-7,6.351800625734549e-8,7.502171638281381e-8,1.256051645118086e-7,3.39731557121818e-7,1.2078061537635484e-6
t84,6.066562605410184e-8,7.073987399141338e-8,1.1664714808138812e-7,3.453020161491606e-7,6.327999308482307e-8,7.478694194529225e-8,1.2457156580451165e-7,3.315133022282797e-7,1.1875064673389706e-6
t85,6.064960017441922e-8,7.05742583956178e-8,1.1671430734200128e-7,3.419640636333268e-7,6.322305092897448e-8,7.472059046483976e-8,1.2447268065873735e-7,3.3114498608214183e-7,1.1834635376800586e-6
t86,6.06521179243392e-8,7.062408052708124e-8,1.167504598415592e-7,3.423292050653657e-7,6.333658197890917e-8,7.49342823829288e-8,1.245427592724938e-7,3.3113565892801667e-7,1.1843051459206939e-6
t87,6.067419001068903e-8,7.08041109915942e-8,1.167701884809018e-7,3.459762435957963e-7,6.34047098818758e-8,7.505085379216244e-8,1.2458912271148372e-7,3.3117885998892533e-7,1.1884482794534286e-6
t88,6.065165285877212e-8,7.061424893070553e-8,1.1673783936653099e-7,3.423196679063938e-7,6.326269199023008e-8,7.479227679021699e-8,1.2449222597787243e-7,3.3108925284381366e-7,1.1839598566645355e-6
t89,6.089757327072105e-8,7.090240644776439e-8,1.1754593385625923e-7,3.49807885697181e-7,6.344773338419172e-8,7.496066011927906e-8,1.2539420677128374e-7,3.379368000620554e-7,1.2008931996087357e-6
t90,6.102905964441482e-8,7.099614688302123e-8,1.1792179460547335e-7,3.540905311474366e-7,6.341920333081814e-8,7.478350315295415e-8,1.254243130945994e-7,3.417930453133681e-7,1.2094575971720858e-6
t91,6.102561040694748e-8,7.091058863623925e-8,1.1789183141527223e-7,3.536416163308332e-7,6.355382217835656e-8,7.494774351076677e-8,1.2563988799335134e-7,3.4228516673984894e-7,1.2098962672116157e-6
t92,6.102614308968208e-8,7.098268897308614e-8,1.1796821541402935e-7,3.5341600092945015e-7,6.359643476381096e-8,7.510877603695594e-8,1.258906893002983e-7,3.416907257163827e-7,1.2096796742236957e-6
t93,6.104029873426669e-8,7.176362163622493e-8,1.1868949847985263e-7,3.5527037049321267e-7,6.359200836415418e-8,7.51392021082693e-8,1.2587162516005e-7,3.41377674179244e-7,1.2127442991552744e-6
t94,6.104026869029077e-8,7.177568710101618e-8,1.1878635601448726e-7,3.551685230196597e-7,6.368790882421445e-8,7.535950544448877e-8,1.259058814449547e-7,3.411426777180751e-7,1.2128668082571869e-6
t95,6.104514127152451e-8,7.180026991027259e-8,1.1892902245393575e-7,3.549536129147624e-7,6.375709169785342e-8,7.55731130828313e-8,1.258960178598857e-7,3.407237536863335e-7,1.212678022877399e-6
t96,6.108311856424161e-8,7.182106378316188e-8,1.191223568254326e-7,3.5606310050317425e-7,6.391640045771867e-8,7.598598500989472e-8,1.2600092574863894e-7,3.4061933227106404e-7,1.214612283163327e-6
t97,6.109302630458858e-8,7.184534263448861e-8,1.1922027750402484e-7,3.5631633850168433e-7,6.400671542968352e-8,7.62045324204108e-8,1.2607595886502814e-7,3.406411278982847e-7,1.2154033195581936e-6
t98,6.10906836697324e-8,7.185476384347413e-8,1.192418164403857e-7,3.563373574342971e-7,6.404711436358751e-8,7.629725995113978e-8,1.2612373394646277e-7,3.407434966154195e-7,1.215736226264499e-6
t99,6.108362140668501e-8,7.185872264852236e-8,1.192281195927744e-7,3.5617045993466885e-7,6.403029901781116e-8,7.627429578543554e-8,1.2612761364319966e-7,3.4078380021312983e-7,1.2155569322422268e-6
t100,6.106893561561047e-8,7.185512160605695e-8,1.1917568873585274e-7,3.55939069274473e-7,6.399813931595105e-8,7.617870695929147e-8,1.2612737931502751e-7,3.409124171282219e-7,1.215255457950485e-6
t101,6.107212602317266e-8,7.182057979297557e-8,1.1910003429569991e-7,3.5638489802158277e-7,6.396888679953911e-8,7.609060888624459e-8,1.2616455323757025e-7,3.41245237002426e-7,1.2158469240592108e-6
t102,6.103973938315227e-8,7.127734266164276e-8,1.1810799172508577e-7,3.564432276520197e-7,6.381548917398227e-8,7.597366549812286e-8,1.2631247572122532e-7,3.422027115928658e-7,1.2151726434080969e-6
t103,6.180450995782743e-8,7.200627951882914e-8,1.2058432306388388e-7,3.816136204906776e-7,6.426591202312019e-8,7.644160983848126e-8,1.290597105012322e-7,3.659462827509016e-7,1.2717222481449534e-6
t104,6.180286509101966e-8,7.194863024183689e-8,1.205579924313634e-7,3.813332911350931e-7,6.424901723361094e-8,7.634158833452972e-8,1.2892042568834516e-7,3.6607883366795987e-7,1.2712326438237587e-6
t105,6.103251902316253e-8,7.105952114209772e-8,1.17904521011737e-7,3.551445803817985e-7,6.347050900917819e-8,7.587095983026655e-8,1.266667056395956e-7,3.4390885871751415e-7,1.2150581747553502e-6
t106,6.104420871335994e-8,7.176383931947603e-8,1.1869864367248534e-7,3.56736161103422e-7,6.367542416009179e-8,7.537295291282597e-8,1.2611110072718118e-7,3.421315616850055e-7,1.2155338922938478e-6
t107,6.102881633342008e-8,7.107259753321472e-8,1.1802947215945828e-7,3.536473370950083e-7,6.37560827668022e-8,7.555874759628841e-8,1.2614025893324933e-7,3.4202390292018743e-7,1.2112572153376289e-6
t108,6.105184133174095e-8,7.12884994067816e-8,1.1804045595425342e-7,3.5803342767623037e-7,6.370851994251723e-8,7.667448190075217e-8,1.2681284458343762e-7,3.43508083892296e-7,1.2191181546880094e-6
t109,6.101324635726134e-8,7.123891509196586e-8,1.1799097737588374e-7,3.553602696248624e-7,6.389301731418585e-8,7.591540985478992e-8,1.2611458062947955e-7,3.411118112735457e-7,1.2126382275219742e-6
t110,6.101256785020871e-8,7.123812798403455e-8,1.1802727774483951e-7,3.550229627637364e-7,6.389805682085239e-8,7.593058532661725e-8,1.2608279465954331e-7,3.409321389282637e-7,1.212144512078096e-6
t111,6.101593280831467e-8,7.125947353622579e-8,1.1803630004230194e-7,3.555845153141647e-7,6.389134624759509e-8,7.589171978136459e-8,1.2603545525022286e-7,3.4078065317355085e-7,1.2124953961537404e-6
t112,6.099952403992775e-8,7.108058021018465e-8,1.179974423759318e-7,3.524931481601599e-7,6.375090685769646e-8,7.556599453487183e-8,1.2592512339512447e-7,3.4065514397605543e-7,1.2084678635499522e-6
t113,6.104497141041955e-8,7.124558766302004e-8,1.1802980449807097e-7,3.56391534139683e-7,6.37556221421073e-8,7.549698129010697e-8,1.2606321275907467e-7,3.417849392874324e-7,1.213812653189915e-6
t114,6.102985759000454e-8,7.102330165259779e-8,1.1796570723971614e-7,3.5403032006108526e-7,6.3488987801279e-8,7.495003019816296e-8,1.2566857104775243e-7,3.4176011069167693e-7,1.2099168862822751e-6
t115,6.102681132935551e-8,7.096928688140697e-8,1.1794134738810728e-7,3.5383786872062e-7,6.358379183882433e-8,7.576884130937541e-8,1.2654128380702087e-7,3.434365997150743e-7,1.2131058309897847e-6
t116,6.102893184038562e-8,7.103444655168569e-8,1.1801628123147829e-7,3.5355952460166896e-7,6.367120447818349e-8,7.529686586051348e-8,1.2600268766191561e-7,3.416856133861603e-7,1.2102955556119916e-6
t117,6.108135274825408e-8,7.130166758062235e-8,1.1821186740433607e-7,3.575370970762685e-7,6.390081747492213e-8,7.569311918214492e-8,1.2625767246240052e-7,3.4270974390444997e-7,1.2166933378333987e-6
t118,6.104554491308995e-8,7.179607728379968e-8,1.1889033000704846e-7,3.5549882893779746e-7,6.374386725371597e-8,7.550937272447611e-8,1.2593654747628175e-7,3.410138038560719e-7,1.2134343724522811e-6
t119,6.105737259321712e-8,7.182476892077953e-8,1.1904787911197533e-7,3.5539563785439543e-7,6.381476521068252e-8,7.574927453110693e-8,1.2592825766402104e-7,3.405865772085649e-7,1.2134045330947427e-6
t120,6.106824657290914e-8,7.186455352028003e-8,1.1919262773195629e-7,3.5526531475004744e-7,6.386241223317326e-8,7.59364816533066e-8,1.2592244488137638e-7,3.402398499124571e-7,1.2133519312555061e-6
t121,6.097698779299301e-8,7.169991297884898e-8,1.1883842251003622e-7,3.5199532492455145e-7,6.38670591182508e-8,7.609226875290303e-8,1.255172642955913e-7,3.3655460924362756e-7,1.2055418496168022e-6
t122,6.074502734732578e-8,7.138479320926033e-8,1.1800229492604551e-7,3.4482001049353245e-7,6.360937904488812e-8,7.578015739793107e-8,1.2461418694253921e-7,3.2993916842119587e-7,1.1888950177827184e-6
t123,6.07401121360621e-8,7.140074752952781e-8,1.1802567799085298e-7,3.4481471604105435e-7,6.360524181829225e-8,7.57806149590568e-8,1.2461557901581013e-7,3.2995355365611403e-7,1.1889362431467703e-6
t124,6.073413612135021e-8,7.140819423330469e-8,1.1800920006869423e-7,3.4476254794712233e-7,6.357484495270138e-8,7.569886382565693e-8,1.246001596609525e-7,3.300188243897437e-7,1.188806771199526e-6
t125,6.071465577334776e-8,7.138972674644551e-8,1.1794604718415725e-7,3.4452372008028677e-7,6.351526800345836e-8,7.553485152036066e-8,1.2456712908976588e-7,3.3012414814554467e-7,1.188315546543367e-6
t126,6.070633848408042e-8,7.131180699434932e-8,1.1777963075174077e-7,3.4496698505108474e-7,6.350297924028601e-8,7.538120121426444e-8,1.246115874343994e-7,3.3064253597890845e-7,1.1889030651491135e-6
t127,6.067620014826241e-8,7.127526460569116e-8,1.1746711157110628e-7,3.447883909821432e-7,6.328948666811122e-8,7.480114052936902e-8,1.2459528234309795e-7,3.3146468962054295e-7,1.1883575664683242e-6
t128,6.067198517609501e-8,7.127415153525167e-8,1.1738958551755293e-7,3.448641800287081e-7,6.324992554894642e-8,7.470082772853253e-8,1.2461686185920138e-7,3.317261584489866e-7,1.1884936758432746e-6
t129,6.066285419749586e-8,7.071180780419553e-8,1.1675176774254753e-7,3.438473387434119e-7,6.337955059729764e-8,7.575385180541375e-8,1.2519782574097003e-7,3.327492676761318e-7,1.189054264307464e-6
t130,6.06576034587051e-8,7.066504644348993e-8,1.1680122408592439e-7,3.428006355906478e-7,6.321987760574624e-8,7.475009681184973e-8,1.2444044391322668e-7,3.308182464493106e-7,1.1841531743589006e-6
t131,6.067988888384503e-8,7.081449366831006e-8,1.1679770780131777e-7,3.470958313741756e-7,6.340207376023167e-8,7.505021592995391e-8,1.2459339918106224e-7,3.3109779853988334e-7,1.1895314091387795e-6
