BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t470,50779.11663764657,0.0014752548502856135,-234.4945723001938,2897.010795777464,-4673.434955558795,5.34604559097375e-7,6.06815804925619e-8,4860.864088226455,-171.0352966186123,-53091.0,7872.911004672144,0.0014407664925249757,-177.36014149188296,165.3147222160314,-162.9323452924117,5.300622617324239e-7,6.32462201917655e-8,-4860.864088226455,-171.0352966186123,-2495.0
t471,50521.84028494575,0.0015052418033306668,-236.3249730425115,3190.1306819628307,-4476.110671593783,5.346582801311925e-7,6.068258142359192e-8,4876.857081732138,-169.70051671917815,-53341.0,7903.294170478948,0.0014662475898600538,-183.3528526032734,181.97099115358404,-172.65566070002578,5.303614108712028e-7,6.3307880541524e-8,-4876.857081732138,-169.70051671917815,-2513.0
t472,52438.62560789558,0.0014780570911130313,-249.06317257116842,4130.383797560145,-6016.22160735098,5.3461720519518e-7,6.067732437656945e-8,4931.349323464862,-168.04127562577247,-54703.0,8026.013790235868,0.0014407983210501692,-196.29908616319392,235.9728463986294,-210.257117146775,5.303253105284769e-7,6.323305380913033e-8,-4931.349323464862,-168.04127562577247,-2588.0
t473,47972.48025137686,0.0014342734040032354,-251.62198959172042,5538.857222964638,-5118.484215815077,5.345188799534115e-7,6.067216701061405e-8,8695.196115205483,-176.7179713080379,-56287.0,11877.24986067386,0.0014094375283164621,-207.23849327354165,305.61522384058173,-248.99594345042527,5.303767768418261e-7,6.317708175548176e-8,-8695.196115205483,-176.7179713080379,-2678.0
t474,42822.98875891983,0.0013762314090329931,-311.4915850837707,6919.058503724185,-3279.4252959681094,5.344606595212056e-7,6.066839597633896e-8,12275.44444840587,-199.29166523209594,-57832.0,15638.625085419146,0.0013726719677825464,-266.11660903312065,364.34363536094753,-299.8257061422686,5.302664632262207e-7,6.312045712207184e-8,-12275.44444840587,-199.29166523209594,-2763.0
t475,37773.5613279196,2267.8016827166534,-4.804696975902129e-6,6929.8880774052095,-2.1003299151830107e-5,5.660739655569352e-7,6.158371214419013e-8,11574.49613596956,-163.77912138733478,-58200.0,12359.369529291731,1937.5014018861657,-5.024758715312372e-6,376.1834749181433,-2.2953151644021567e-5,5.618428998224744e-7,6.425562880926898e-8,-11574.49613596956,-163.77912138733478,-2771.0
t476,42518.31280129676,0.0013541466520528272,-273.9883778648445,4022.7469453344934,-905.0407401957564,5.332852474887021e-7,6.067199753516828e-8,9551.902377218687,-162.9707420795559,-54392.0,12674.750107586324,0.0013354331538512876,-234.81242547772686,191.64582627077107,-185.7409830286845,5.306271696869626e-7,6.333211879322058e-8,-9551.902377218687,-162.9707420795559,-2568.0
t477,44697.94692084101,0.001446167182187411,-573.9028547441518,2573.5530772943634,-3582.561710697065,5.332915207511074e-7,6.067846243698834e-8,9574.027519534928,-176.0357612957558,-52141.0,12942.601177788332,0.0014147033377992207,-452.871781698787,141.9530210295151,-252.5847902898101,5.304788016879303e-7,6.337563546370928e-8,-9574.027519534928,-176.0357612957558,-2453.0
t478,46637.23976566103,0.0014543223327949748,-502.20932581420993,1946.9245992243586,-6857.081483563643,5.333643127518878e-7,6.068680866638318e-8,9378.43678043563,-175.65945722771687,-50056.0,12631.294775122342,0.0014252868165723013,-422.52015009743997,111.21527155251408,-244.23562756696558,5.303714451389217e-7,6.34250990344208e-8,-9378.43678043563,-175.65945722771687,-2346.0
t479,43056.45381348751,0.0014462415125661861,-464.8364838607131,1407.1512328228846,-5850.639818830162,5.334552865083575e-7,6.069834851804283e-8,9688.970865552617,-179.05408980036597,-47283.0,12820.83578812179,0.0014264185445468673,-409.5623289474739,79.00724411853291,-235.2030851517824,5.302566388172973e-7,6.348668243148478e-8,-9688.970865552617,-179.05408980036597,-2208.0
t480,41523.36541468578,0.0014438752691331683,-504.8524134995032,1035.7436318337845,-5953.764670856,5.334722609248449e-7,6.070780915196568e-8,9081.3093746147,-172.4049524194353,-44641.0,12138.785000311549,0.0014176212682814433,-447.34610832423124,57.55633650466616,-243.8773672533441,5.301278960592701e-7,6.353076332710971e-8,-9081.3093746147,-172.4049524194353,-2079.0
t481,36287.78524716783,0.0014529723692230127,-401.02060311824965,1770.4006442478744,-2960.8203190321356,5.341094712448631e-7,6.073375519218508e-8,10027.775773369836,-169.0646598958423,-44190.0,12958.207408738856,0.0014256276726183977,-382.5879380138512,94.57917574615783,-209.29497953133298,5.304248560425324e-7,6.35979042713059e-8,-10027.775773369836,-169.0646598958423,-2095.0
t482,34400.21342374935,0.0013769286995310988,-62.55232383755257,1739.546372326047,-1727.5027416531177,5.3399569321071e-7,6.073555178112417e-8,8995.238122903353,-132.47567729916568,-42884.0,11404.109184930432,0.0013531593618664032,-65.75321748085716,82.67578770390318,-120.84363140505101,5.302996989146689e-7,6.360035524827625e-8,-8995.238122903353,-132.47567729916568,-2040.0
t483,36749.24280678253,0.001345964565642135,-95.7595436278591,1797.6215875998166,-2802.3183939716314,5.339006838564402e-7,6.072847466453566e-8,7449.002607178171,-109.89876705219747,-42682.0,9957.747780535141,0.001333216719031536,-99.72195235615028,85.96768358382883,-233.19470429105525,5.304470824462861e-7,6.363396105357918e-8,-7449.002607178171,-109.89876705219747,-2042.0
t484,36881.801979807664,0.0007388489571362377,-0.0003418843771345447,2259.9056193808183,-1706.4359917642712,5.394220557262065e-7,6.088886890192936e-8,5942.905095512176,-84.0921130199353,-43014.0,8116.779392545885,0.0007539568935970663,-0.000350423264342883,122.60324494655251,-58.29372007331541,5.355252601400024e-7,6.377103252085352e-8,-5942.905095512176,-84.0921130199353,-2070.0
t485,40897.81046201776,0.0002899525587001848,-0.0008808620915088416,2082.748707687842,-3230.3719053457576,5.390655137613685e-7,6.086927695090438e-8,4373.578483378253,-61.88614148228846,-43804.0,6708.905569036191,0.0002966122642092485,-0.0008984310180454126,103.73214369126195,-200.28634516499287,5.353993556288646e-7,6.37261350214213e-8,-4373.578483378253,-61.88614148228846,-2115.0
t486,42143.65681946967,100.482601904657,-0.00012425795866472498,2636.49971711261,-2932.7664979821348,5.474566988944846e-7,6.110141245431274e-8,4115.591598621718,-58.23562367305113,-45751.0,6265.38919164638,117.02446880809248,-0.00012658653125866644,143.11766089057608,-78.46834939740938,5.427484017323042e-7,6.396746973030336e-8,-4115.591598621718,-58.23562367305113,-2215.0
t487,45959.630940697876,102.16931622295053,-0.0001333148052571384,3278.487323688638,-1931.171906134422,5.43065668302782e-7,6.103295950521281e-8,2510.936844165758,-35.529758902157006,-49653.0,4816.491128136563,135.6373814209016,-0.00013399762619996808,160.48733978507346,-101.61935398196412,5.431967585128857e-7,6.392859103313152e-8,-2510.936844165758,-35.529758902157006,-2429.0
t488,48868.54204317339,75.8925864835925,-0.00014196892760768217,2990.7580118070246,-1620.2289321033436,5.466261828642024e-7,6.105554058259404e-8,1715.5802256548857,-24.275462765449543,-51786.0,4152.982113550516,108.03973891981737,-0.0001404757834143122,152.04027524919954,-129.930836664804,5.430149113025668e-7,6.382572871480327e-8,-1715.5802256548857,-24.275462765449543,-2519.0
t489,47169.391101109555,302.1896009571589,-0.00014582745408727647,3634.362480223764,-278.7847417695817,5.483787086215578e-7,6.105923905581101e-8,3344.483459922712,-47.32444355383647,-53881.0,4672.268305037195,1288.0234843507064,-0.0001410562278431185,181.3781299500472,-85.53743186049556,5.453950764534405e-7,6.37652487366143e-8,-3344.483459922712,-47.32444355383647,-2617.0
t490,48447.92096445626,54.756539769040984,-0.00014608412479256833,4040.7012221072982,-2477.196231176249,5.433173588100402e-7,6.103242422905444e-8,6200.27840233405,-87.73394195141647,-55895.0,8929.885574316982,81.015898237264,-0.00014133630202017123,215.26767384133805,-137.42271942912515,5.430593780295814e-7,6.367003014686857e-8,-6200.27840233405,-87.73394195141647,-2713.0
t491,43770.40383706983,49.048596665271525,-0.00014121753157780913,4968.830620855804,-1393.2516919992245,5.475897901619174e-7,6.104824280991792e-8,10152.270918279153,-143.65463608146382,-57064.0,12957.904822688275,74.03622411350057,-0.00013538975800306282,258.7344552698323,-81.09517684756898,5.440688083138964e-7,6.373412944362607e-8,-10152.270918279153,-143.65463608146382,-2770.0
t492,43095.400820902214,29.503645859125918,-0.00014448316764496512,4873.990090612366,-3579.7337005582212,5.432871858862386e-7,6.103312106826374e-8,12581.899928362645,-178.03388660608323,-56449.0,15434.690877582772,42.331503938709126,-0.0001350251202066414,280.46600275860243,-90.52054828742281,5.435490862450709e-7,6.371957399039404e-8,-12581.899928362645,-178.03388660608323,-2729.0
t493,41778.225177540466,26.580942412814434,-0.00014683816331937597,4909.755594213239,-5045.261191339496,5.430899346018247e-7,6.103182592180679e-8,14958.004010317538,-211.65575942219044,-56008.0,17772.25642429962,38.08838070895272,-0.00013215042763952081,329.79128250606857,-48.820426809416354,5.434102008709847e-7,6.370799451137307e-8,-14958.004010317538,-211.65575942219044,-2710.0
t494,40863.384321569436,27.01294423227122,-0.00014866642427751228,4589.394986325504,-7020.028360830773,5.462431189404311e-7,6.104728478626886e-8,16528.999821756348,-233.8853484770437,-54325.0,19563.47117864194,0.00012728795053397032,-13.289266182985477,297.9837010401458,-221.3952226817764,5.414383902863191e-7,6.372333047166862e-8,-16528.999821756348,-233.8853484770437,-2630.0
t495,41547.654156096505,24.97686276396101,-0.0001524069404198858,4535.999502987776,-8703.866624764365,5.426095481769973e-7,6.103032278925364e-8,16528.999819561213,-233.88534842281874,-53270.0,20861.843154233848,0.00012776505979662008,-805.0689252123527,240.02274202845035,-726.0265830122925,5.405464906894339e-7,6.358279832992049e-8,-16528.999819561213,-233.88534842281874,-2574.0
t496,39003.179379312416,25.481952485850453,-0.00015187117057520222,4872.134124128763,-7121.031560333949,5.429059950536772e-7,6.103369877633586e-8,16528.999820471916,-233.88534843803563,-52645.0,20799.51804483966,0.0001287548185400005,-745.7418554518251,255.9101753976483,-771.9159767966344,5.406889311922288e-7,6.364007113359148e-8,-16528.999820471916,-233.88534843803563,-2541.0
t497,33496.9483425054,26.31101266804358,-0.00015593267091103594,6166.111938288784,-2720.6072827765347,5.428357255417127e-7,6.103286385116247e-8,16528.99970684283,-233.8853472202087,-52834.0,19284.187686321122,0.000210454351027703,-0.0003153185635994427,351.72226080571687,-87.13944158436239,5.413553939594471e-7,6.362517393700645e-8,-16528.99970684283,-233.8853472202087,-2552.0
t498,34774.42629006567,42.30098887825216,-0.00016241827502077935,6096.820985368317,-1054.6127715583239,5.429191727897157e-7,6.103294441550169e-8,14383.099249921452,-203.5208570666024,-53639.0,16979.70536659976,88.91523329331822,-0.0001392368834921641,339.0755192025676,-29.55501641005379,5.423428606392722e-7,6.361147921429272e-8,-14383.099249921452,-203.5208570666024,-2588.0
t499,36128.3104735852,2267.80168659357,-3.5745164009067424e-6,7162.867883423341,-1.6323484539966187e-5,5.911934877223867e-7,6.228121685531742e-8,12858.092363910753,-181.94200758217573,-58035.0,13689.63871054448,1937.5014059644147,-3.7931951961900796e-6,388.83628260084924,-1.689655319458582e-5,5.902540184252514e-7,6.486123692686068e-8,-12858.092363910753,-181.94200758217573,-2794.0
t500,38185.2397540068,142.0614376880874,-0.00014270960547675817,7177.474555284135,-478.5033248086321,5.415132474619173e-7,6.102387522418414e-8,14006.093025278542,-198.18621899604278,-58440.0,16213.991450746122,664.0300605578723,-0.00013905649358000465,384.4909394692153,-45.046849052100285,5.424964438603913e-7,6.351761710472523e-8,-14006.093025278542,-198.18621899604278,-2815.0
t501,35943.3900084419,103.29423246753987,-7.059795898361622e-5,6524.673497590711,-1106.884298185913,5.423600182632072e-7,6.10291534197322e-8,16393.454258591926,-231.96738052475877,-57198.0,19178.654232783687,92.95404641058421,-4.268961372101581e-5,354.1894364136139,-16.408653883663646,5.431956203512111e-7,6.36444047195277e-8,-16393.454258591926,-231.96738052475877,-2752.0
t502,40214.435803290224,0.0001393812212116159,-7.222614345952578e-5,5778.754810479383,-6469.427062515848,5.411104054747238e-7,6.091188049937087e-8,16528.999953107104,-233.8853496722663,-55389.0,20530.56919652723,4.481575131438011e-5,-378.1070353202373,249.81121831697445,-744.5027724828141,5.313607665635272e-7,6.3395865636949e-8,-16528.999953107104,-233.8853496722663,-2661.0
t503,38217.922090657434,5.8577109067175395e-5,-0.00323614008417824,4941.706181704504,-6170.859413871616,5.295396437337439e-7,6.0657479751029e-8,16528.997863703655,-233.88533443424203,-52854.0,19907.344409205165,0.0013603582058463375,-150.55726208878235,216.02504157093017,-438.04501706750113,5.307623698890558e-7,6.335708965204924e-8,-16528.997863703655,-233.88533443424203,-2538.0
t504,39285.278704888646,0.0007920390263024981,-276.45301682256525,3616.1933925914227,-8068.154898840207,5.292877595531234e-7,6.065239971585253e-8,15950.344331071696,-229.6082145570129,-49852.0,19062.463398100725,0.0013848322543191481,-100.34723070260853,176.74160001327124,-336.2983926519005,5.305583279644624e-7,6.341869476108209e-8,-15950.344331071696,-229.6082145570129,-2393.0
t505,41197.596176599065,0.0013736027240972219,-167.01990808600652,2003.227216159153,-9330.060745435578,5.295191528828536e-7,6.065426706766333e-8,13272.20348688453,-210.47736195502972,-46359.0,16162.193800638184,0.0013956990999287242,-79.43379252558077,108.48719059830484,-297.0903842093025,5.303840448332494e-7,6.350182249088334e-8,-13272.20348688453,-210.47736195502972,-2201.0
t506,41113.53474458589,0.001461505396675228,-104.24388269960791,1521.7341428932482,-7248.06180162131,5.337717301340116e-7,6.072268378218969e-8,9859.858351275765,-187.91507006388937,-44571.0,12565.186725538992,0.001446659195829756,-66.38982009550172,82.58858663965368,-229.6984479329979,5.305983492757377e-7,6.360772022588718e-8,-9859.858351275765,-187.91507006388937,-2116.0
t507,41497.26604972115,0.0014714169741837182,-78.33758141202136,1538.5912149886722,-5322.567216506556,5.337238214185893e-7,6.07245061917236e-8,7010.566994767443,-171.76402858092518,-44106.0,9624.056288596863,0.0014445552759709294,-57.8943737684415,82.94704794537894,-195.01535599395058,5.305672477141412e-7,6.360198293571614e-8,-7010.566994767443,-171.76402858092518,-2100.0
t508,41883.00088848854,0.0014834654304251094,-63.51128261963931,1585.0252804038762,-3970.1576070506007,5.338059399314717e-7,6.072454686340822e-8,5012.369688682806,-162.3677877781431,-43926.0,7572.795966130265,0.0014409396524268036,-51.67842119853103,85.01498626226179,-170.02870848867602,5.305295708589811e-7,6.359232191031764e-8,-5012.369688682806,-162.3677877781431,-2099.0
t509,41968.378887761064,0.0014765059748200096,-54.47453516753049,1541.261466596972,-3054.250047203467,5.335918795953614e-7,6.071424883367198e-8,4160.583813630277,-159.75409315385684,-44046.0,6701.246541812109,0.0014331877112903025,-46.898267469940436,82.9753534277597,-149.23306161369305,5.304721367016984e-7,6.357361897807462e-8,-4160.583813630277,-159.75409315385684,-2108.0
t510,41969.374639166796,0.0014542715966642068,-48.457035353318965,1669.3183316507059,-2660.7076284104105,5.332134646271793e-7,6.069813414139742e-8,4473.328484644639,-160.93268507622946,-44885.0,7047.24499036347,0.0014157612099956576,-43.312219351030755,88.79106527441668,-145.53139784487806,5.30384184028621e-7,6.352723843196486e-8,-4473.328484644639,-160.93268507622946,-2152.0
t511,39700.312514152916,0.0014757948120762811,-43.78384647648434,2197.7936860723103,-1600.4241628004024,5.338191621579047e-7,6.07109115769307e-8,6808.8891949372755,-170.39799293188048,-46526.0,9422.477666771865,0.0014414144667734003,-40.094733320397765,115.22222557598204,-102.921420235212,5.307742174130148e-7,6.356113909313091e-8,-6808.8891949372755,-170.39799293188048,-2245.0
t512,39577.32010267032,0.0014197736501570064,-40.60178102886162,2111.333400010987,-1426.3024099362106,5.336638805200367e-7,6.070306211947754e-8,7364.879952118388,-172.818903895362,-47045.0,10007.14914390839,0.0013976941543785296,-38.081283825128025,107.20814312049097,-106.75964158319451,5.308494418419792e-7,6.354886006203934e-8,-7364.879952118388,-172.818903895362,-2259.0
t513,44438.401539140024,0.001456018983132443,-32.26776354205608,2661.4343174173696,-813.2538987786811,5.360514531682319e-7,6.069928498673056e-8,2451.027170733344,-152.17497258735972,-48205.0,5066.061380315505,0.0013988195353279356,-33.02931759941836,128.07630158676076,-88.73264781243944,5.346380555410436e-7,6.348295129172833e-8,-2451.027170733344,-152.17497258735972,-2317.0
t514,47841.118293051564,0.0014425083667564584,-46.0744314712579,3333.85389194022,-1143.4184727723846,5.343977675247342e-7,6.069549999836929e-8,609.1817370103654,-206.33479222485266,-49986.0,3406.6009898469047,0.0013953662496243998,-44.68779312559971,158.03429928313653,-100.09757050378522,5.298879995760913e-7,6.327739512107005e-8,-609.1817370103654,-206.33479222485266,-2398.0
t515,49335.3705608174,0.0014876064616537433,-228.58729676146984,3666.6766628688642,-2519.32837923099,5.34369098776856e-7,6.069021771808887e-8,1306.960691761994,-226.05042562250733,-50913.0,4376.8206135812425,0.0014529647088580282,-206.1751278295261,181.41245101839547,-149.99784732126187,5.301578394177903e-7,6.329294503491806e-8,-1306.960691761994,-226.05042562250733,-2443.0
t516,51054.18789715885,0.001536778472200799,-622.998370558202,3683.8706113121852,-3913.5623062833724,5.344873883162138e-7,6.069198820909141e-8,1619.9441941437635,-227.22534336702375,-51171.0,5015.618974461266,0.001499287590221568,-532.41857014855,198.81146021185228,-159.61848352812376,5.304243067436364e-7,6.335339617182736e-8,-1619.9441941437635,-227.22534336702375,-2448.0
t517,50323.41447988557,0.0014980431310159946,-515.6137801423047,4249.4381950371435,-3561.6343791299996,5.345053490795656e-7,6.068790484200588e-8,2017.0100182178521,-227.31157804725325,-51862.0,5373.434878841754,0.0014703332807438512,-465.8399632360049,231.38153311011712,-180.34474533049,5.303906775619994e-7,6.331099994550521e-8,-2017.0100182178521,-227.31157804725325,-2487.0
t518,55314.50218108034,0.001480763318377184,-543.5106012009998,4033.689886275579,-8578.2626579654,5.345557406361091e-7,6.068797724244271e-8,2211.4554432764144,-227.44142820634858,-51787.0,5632.523153054823,0.001454818834715766,-495.3814388939698,236.0658650706718,-216.87073495487678,5.303314812665024e-7,6.329615747785479e-8,-2211.4554432764144,-227.44142820634858,-2490.0
t519,52949.174490012185,0.0014511138332037783,-504.07850971244414,4161.84367006851,-6259.503344606444,5.345261152239503e-7,6.06874799228367e-8,2110.2761772647564,-227.36052916179935,-51807.0,5556.225742482473,0.0014372008073010004,-466.124780635969,233.62509246747487,-269.7302565199604,5.30250144100212e-7,6.32808178106691e-8,-2110.2761772647564,-227.36052916179935,-2489.0
t520,53010.48821529495,0.0014250199961385102,-479.55915906437167,4365.392091213459,-6016.559229327443,5.344821199592721e-7,6.068621729157284e-8,1760.3815533989718,-227.07601036018008,-51990.0,5318.597118129075,0.0014169305941936889,-439.4606781866601,234.1488103010716,-400.7530936481221,5.301250451119978e-7,6.324947284222064e-8,-1760.3815533989718,-227.07601036018008,-2498.0
t521,51625.120862171345,0.0014046891109631187,-92.28744976940645,4915.715032229716,-5054.331966074795,5.345151836071871e-7,6.068657207313093e-8,1725.2670124719589,-220.24600995288898,-52483.0,4776.488215672794,0.0014111750853059287,-82.07614616385658,263.32030857364055,-265.9747574735626,5.30351003132847e-7,6.328624489384645e-8,-1725.2670124719589,-220.24600995288898,-2526.0
t522,42679.97015228724,0.0013350692326753266,-75.02007529900347,4721.218107185226,-5114.410887562357,5.343217231516636e-7,6.068309993971381e-8,11397.320671932233,-194.04321390712073,-53025.0,14337.906858910566,0.0013608714007769971,-48.63530854013823,256.59705885617984,-212.46287094499527,5.302130127661966e-7,6.324747900728544e-8,-11397.320671932233,-194.04321390712073,-2548.0
t523,40563.57440238458,0.001379774465206846,-0.0001995330723252807,5695.113129992819,-4723.925094831397,5.379433198798479e-7,6.089893452107613e-8,16528.999953876904,-233.88534967760722,-57400.0,20020.781497054126,0.0013371746385701017,-83.95834808811736,288.98024620623266,-472.03407970910393,5.310504353746985e-7,6.328528275552715e-8,-16528.999953876904,-233.88534967760722,-2757.0
t524,43779.51072018814,0.000663939232722445,-0.00023100316914007138,5905.036439702544,-3579.800172217361,5.410552457944542e-7,6.091132557863405e-8,12227.277410332857,-173.01597936885622,-57790.0,15096.051997031664,0.0013363112590197837,-0.00020494524708997153,343.7441209446108,-90.48788087324739,5.381359955838381e-7,6.33977429571104e-8,-12227.277410332857,-173.01597936885622,-2776.0
t525,44048.929071472325,0.000484402242025486,-0.00025951839692395164,5414.3990958870445,-1907.6199978899165,5.407979729566107e-7,6.091058875143773e-8,8864.13963754627,-125.42757982728965,-55973.0,11626.015484820522,0.0006422581939965844,-0.00024342078347030333,292.5150584462766,-121.53614550474339,5.379584468261947e-7,6.34266283400942e-8,-8864.13963754627,-125.42757982728965,-2682.0
t526,44846.09547906968,0.00040542517760833966,-0.00028324276626387734,4461.796429677827,-2760.00168613029,5.414233431233679e-7,6.09203518284424e-8,7433.46972863028,-105.18360058895007,-53575.0,10098.019996527652,0.0004849416221613371,-0.00027008235805785387,246.31941616305855,-139.50269834352417,5.381563394360102e-7,6.357361977316032e-8,-7433.46972863028,-105.18360058895007,-2561.0
t527,41912.72569184184,0.0003446167795309764,-0.00031647847589922793,3766.3308915236003,-1482.2139030520204,5.416593751163055e-7,6.093312114568395e-8,6362.200444229556,-90.02514021279244,-50183.0,8879.744784132077,0.00039220666832893926,-0.00030439787574949276,198.53420936674416,-146.02835725404208,5.379265378843057e-7,6.363938939647135e-8,-6362.200444229556,-90.02514021279244,-2390.0
t528,38043.60930578523,0.00029919755998584574,-0.00035872846676440523,2802.360875822329,-961.283336772018,5.418504248629354e-7,6.095527468099298e-8,6311.933821981509,-89.31386751360826,-45822.0,8664.450316218274,0.0003307381594223321,-0.0003471734921316388,143.2920683685274,-143.18081174424657,5.377674102208451e-7,6.373876727006445e-8,-6311.933821981509,-89.31386751360826,-2174.0
t529,38582.997915546155,0.00026953864487809807,-0.00040392730880521816,1202.2366747132478,-5081.006639811025,5.423268345179477e-7,6.098524495367078e-8,7488.695136433405,-105.96504011720339,-41785.0,9781.840362842615,0.0002919535219358589,-0.00039260764251553893,66.72412514044612,-181.93917126271182,5.377451790740695e-7,6.383889274507318e-8,-7488.695136433405,-105.96504011720339,-1966.0
t530,39197.119336239884,0.0002419481991298545,-0.0004727633414022711,1118.3862185433463,-6750.95324021336,5.423496856508216e-7,6.099330959488346e-8,7426.61397178986,-105.08659164259886,-40585.0,9685.641814865667,0.00025809855024313123,-0.00046128955095811266,61.33294508248772,-195.1874022835575,5.376275620386718e-7,6.38358975220981e-8,-7426.61397178986,-105.08659164259886,-1915.0
t531,36482.18126506812,0.00022022084813713263,-0.0005704639999404209,1215.4121840250689,-2416.4654393366254,5.426087735461308e-7,6.104991914258224e-8,5451.132263708129,-77.13352548057871,-40382.0,7619.636710819971,0.0002331290300605612,-0.0005551551940810331,64.75833805894366,-167.9954127853635,5.37949123412538e-7,6.395099363378215e-8,-5451.132263708129,-77.13352548057871,-1911.0
t532,37322.157402468816,0.00019537634321304585,-0.0007874821905556383,1384.5976233192227,-2944.8558768134417,5.424458786072798e-7,6.101507588393722e-8,5627.348279599524,-79.62698210419397,-41034.0,7844.128288149999,0.00020468572544029513,-0.0007666197699483658,72.83840456615832,-181.36388757604288,5.37943945444654e-7,6.389964440197885e-8,-5627.348279599524,-79.62698210419397,-1949.0
t533,39384.443323249856,0.00016806171272003626,-0.0015573840598145183,1730.3028151654883,-2924.4960299959325,5.421483058479124e-7,6.098041583991315e-8,4767.669199392933,-67.46252311584094,-42627.0,7106.8080096604135,0.0001741855250068375,-0.0015063231980612087,80.21499907058254,-251.4274315706045,5.380296436735053e-7,6.386581966237425e-8,-4767.669199392933,-67.46252311584094,-2033.0
t534,42320.79543093681,0.0002946491156306511,-0.00021649591375962881,2422.074856337584,-3301.681627929849,5.447005801109037e-7,6.103532077460148e-8,5799.942510267572,-82.06918932004987,-46881.0,8254.808741256164,0.00030582912934926955,-0.00022415751268071814,131.32058381214608,-179.0485184370853,5.41020014172599e-7,6.381187110326202e-8,-5799.942510267572,-82.06918932004987,-2243.0
t535,42096.592363460404,1315.0281969652524,-0.00011294710463210338,3767.966303348242,-40.298458467633225,5.465193840601184e-7,6.107394961929056e-8,7806.632271195243,-110.46384899898972,-54529.0,8952.398956603609,1525.6886189085205,-0.00011749036855415871,204.52697857494266,-21.054468010767916,5.435948459401348e-7,6.369246001021524e-8,-7806.632271195243,-110.46384899898972,-2634.0
t536,44457.04866573844,2045.376219222141,-0.00011311622805653119,4338.187392096172,-34.85042289776756,5.47432197145442e-7,6.107525654144072e-8,6771.875197306493,-95.82203640721568,-57190.0,7738.520083538168,1775.2102311509655,-0.0001175695719807589,226.12353738295815,-20.33446498982442,5.444643909061987e-7,6.376118404637438e-8,-6771.875197306493,-95.82203640721568,-2756.0
t537,47970.58737097158,39.453221343215304,-0.00010636815667885695,4182.87238581185,-1814.666381833527,5.486945674502175e-7,6.108617445673216e-8,5465.417701263072,-77.3356628226928,-55493.0,8059.063943337075,42.841864731117646,-0.00011233666192747151,227.04063126411305,-51.85730069577658,5.447233157793046e-7,6.38655055173101e-8,-5465.417701263072,-77.3356628226928,-2657.0
t538,43410.65668746772,0.0002940556395514621,-0.00017228974968778722,3412.472491657516,-2125.7870914566565,5.474350180521598e-7,6.105606294058835e-8,10040.805457659188,-142.0773997807299,-54258.0,12838.324323322993,0.0002975722361696605,-0.00018393283909009576,181.94473988244846,-126.30892023053923,5.426385804697939e-7,6.371279212419501e-8,-10040.805457659188,-142.0773997807299,-2569.0
t539,39021.9303303894,0.00040226317884600846,-0.00015203251976589978,3714.416790086142,-992.5616258231167,5.473754129463603e-7,6.105547642791774e-8,12877.644466172982,-182.21867176752428,-54061.0,15639.13297085121,0.00039676448730344925,-0.0001617203031311877,201.61006025949442,-39.6614570534677,5.42862509600564e-7,6.375255436260116e-8,-12877.644466172982,-182.21867176752428,-2559.0
t540,38144.789045884754,0.000337899657790349,-0.00016781742142552936,3845.5148718789887,-2390.9300280690472,5.427221104335301e-7,6.102198693781268e-8,14413.521471280123,-203.95133148933624,-53409.0,17262.455343962563,0.0003485423908069458,-0.00017844724569126945,208.7260396566504,-129.75742006193693,5.425977737933806e-7,6.377879239146147e-8,-14413.521471280123,-203.95133148933624,-2520.0
t541,39108.22414451139,0.0001166375625393885,-255.66058786168006,3795.209736282944,-3302.00151186376,5.412145182310916e-7,6.097189317004094e-8,14142.452381331752,-200.11570439190683,-52892.0,17403.65137157876,0.0001219172540147369,-258.0470074717346,174.0493578180496,-285.9700543313663,5.408395893192662e-7,6.37582861790635e-8,-14142.452381331752,-200.11570439190683,-2491.0
t542,42557.8234241667,0.00012549153253157863,-1145.6920767566805,3002.938683903292,-6307.510588759157,5.408911596809114e-7,6.097041715283516e-8,14847.620982427923,-210.09384011788353,-52339.0,18845.611396609558,0.00013041904422909803,-932.2480828145872,160.12796608305553,-342.6827482375345,5.404686695411559e-7,6.368923478484848e-8,-14847.620982427923,-210.09384011788353,-2463.0
t543,44945.12451949699,0.00012667451839722886,-737.9268477038139,3014.510091919583,-9813.290292230755,5.407367830986002e-7,6.096940708687067e-8,15319.10597765326,-216.7653527988865,-52098.0,19041.034775775624,0.00013148168094475032,-689.2971059163617,170.54733984709006,-314.64845854099303,5.403291930322369e-7,6.366799042787353e-8,-15319.10597765326,-216.7653527988865,-2455.0
t544,43419.46529984393,0.0001262369466610841,-512.2073545402109,4051.6612821223753,-7599.003006779963,5.407032493277214e-7,6.096882044865291e-8,14506.613697271452,-205.26858699426333,-53260.0,17997.686583873157,0.00013036603853237302,-362.2053533036199,220.0465334611448,-418.3770237408696,5.404767761160356e-7,6.365410354154806e-8,-14506.613697271452,-205.26858699426333,-2520.0
