Line,1,Total
AnnualSum,-8.122936813637371e7,-8.122936813637371e7
t1,-14962.199427899744,-14962.199427899744
t2,-10098.636179617477,-10098.636179617477
t3,-4631.999940676138,-4631.999940676138
t4,-3680.617789540128,-3680.617789540128
t5,-5763.573983490264,-5763.573983490264
t6,-6357.901061169439,-6357.901061169439
t7,-6237.348680811243,-6237.348680811243
t8,-4234.272642197313,-4234.272642197313
t9,-4651.740994266007,-4651.740994266007
t10,-3653.4385521489153,-3653.4385521489153
t11,298.5239805377814,298.5239805377814
t12,-240.9614773198291,-240.9614773198291
t13,-1933.3310987702525,-1933.3310987702525
t14,-2405.0295975440904,-2405.0295975440904
t15,-2818.3589019727106,-2818.3589019727106
t16,-2854.732050661679,-2854.732050661679
t17,-6073.201375424217,-6073.201375424217
t18,-6217.788043465911,-6217.788043465911
t19,-5202.537598861292,-5202.537598861292
t20,-4183.824403190373,-4183.824403190373
t21,-4230.86208259735,-4230.86208259735
t22,-4987.720152530498,-4987.720152530498
t23,-5283.911084906487,-5283.911084906487
t24,-5326.2149544287795,-5326.2149544287795
t25,-4680.116077173066,-4680.116077173066
t26,-5175.0610358874665,-5175.0610358874665
t27,-4563.830952230671,-4563.830952230671
t28,-3851.688327664163,-3851.688327664163
t29,-3433.5760730281368,-3433.5760730281368
t30,-3208.4584395162888,-3208.4584395162888
t31,-3712.157364986329,-3712.157364986329
t32,-3584.228757972125,-3584.228757972125
t33,-5568.405387126688,-5568.405387126688
t34,-6441.08915841635,-6441.08915841635
t35,-8914.734978173563,-8914.734978173563
t36,-10372.110032236591,-10372.110032236591
t37,-10842.487711963557,-10842.487711963557
t38,-11478.528148487698,-11478.528148487698
t39,-11145.9156817159,-11145.9156817159
t40,-10555.081798599444,-10555.081798599444
t41,-10390.557513027796,-10390.557513027796
t42,-6147.342126234447,-6147.342126234447
t43,-3492.734965285507,-3492.734965285507
t44,-3752.0977079879276,-3752.0977079879276
t45,-4856.006458060004,-4856.006458060004
t46,-5381.708429227035,-5381.708429227035
t47,-7277.9912826041555,-7277.9912826041555
t48,-9049.782546593842,-9049.782546593842
t49,-10502.88109272297,-10502.88109272297
t50,-12331.138652967564,-12331.138652967564
t51,-13748.395870265127,-13748.395870265127
t52,-13943.363373932367,-13943.363373932367
t53,-14758.297178494819,-14758.297178494819
t54,-15136.265098581143,-15136.265098581143
t55,-15155.715120764757,-15155.715120764757
t56,-15173.250161571907,-15173.250161571907
t57,-16528.999173257416,-16528.999173257416
t58,-16182.458161813523,-16182.458161813523
t59,-15480.217712300442,-15480.217712300442
t60,-11147.751815157244,-11147.751815157244
t61,-6709.446453968744,-6709.446453968744
t62,-3859.868917520532,-3859.868917520532
t63,-3585.568928335955,-3585.568928335955
t64,-3283.468691230194,-3283.468691230194
t65,-4802.177611357823,-4802.177611357823
t66,-11268.5440160607,-11268.5440160607
t67,-10952.078523903394,-10952.078523903394
t68,-9879.784042420888,-9879.784042420888
t69,-12243.606426348722,-12243.606426348722
t70,-11796.209707026424,-11796.209707026424
t71,-12442.6022746572,-12442.6022746572
t72,-12809.946069722846,-12809.946069722846
t73,-11496.046370663817,-11496.046370663817
t74,-9399.625967371343,-9399.625967371343
t75,-9903.969081389545,-9903.969081389545
t76,-12127.139290274165,-12127.139290274165
t77,-11303.513833044843,-11303.513833044843
t78,-11824.92019261155,-11824.92019261155
t79,-13072.130820139679,-13072.130820139679
t80,-13863.506966886678,-13863.506966886678
t81,-13501.480132914061,-13501.480132914061
t82,-15398.182279447894,-15398.182279447894
