region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TRE_WEST,TRE_WEST_nuclear_nuclear_moderate_0,2,0,61,26.19561484778225,0.0,17.620439107170725,0.0,1.9198739742283726,5.010871072736038,0.0,1.6249721763931073,0.0,17.578648640662426,0.0,0.0,0.0,0.0,0.0,17.578648640662426,52.371771178310496,-34.793122537648074
TRE_WEST,TRE_WEST_geothermal_hydroflash_moderate_0,2,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_0,2,0,63,23.483440179144523,0.0,13.667088738647234,0.0,-12.060526304055587,0.0,0.0,0.0,0.0,19.642608957897266,0.0,0.0,0.0,0.0,0.0,19.642608957897266,25.090002613736175,-5.447393655838908
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_1,2,1,64,6.900905123910095e7,0.0,3.934761571373142e7,0.0,-4.265282664662548e7,0.0,0.0,0.0,0.0,6.570372872926839e7,0.0,0.0,0.0,0.0,0.0,6.570372872926839e7,6.570384030620689e7,-111.57693850249052
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_2,2,2,65,14.198886698453055,0.0,8.426794145412197,0.0,-6.204776786367322,0.0,0.0,0.0,0.0,10.546109437336114,0.0,0.0,0.0,0.0,0.0,10.546109437336114,16.420904057497932,-5.874794620161818
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_3,2,3,66,8.257629518770083,0.0,4.502990022492496,0.0,-2.3672110082831463,0.0,0.0,0.0,0.0,4.540216211968046,0.0,0.0,0.0,0.0,0.0,4.540216211968046,10.393408532979432,-5.853192321011386
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_4,2,4,67,10.56874443426655,0.0,5.85981708891406,0.0,-3.641617500746924,0.0,0.0,0.0,0.0,6.814189635960561,0.0,0.0,0.0,0.0,0.0,6.814189635960561,12.786944022433687,-5.972754386473126
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_5,2,5,68,12.408295136878673,0.0,6.474028561532472,0.0,-4.456584628593444,0.0,0.0,0.0,0.0,8.348987716523245,0.0,0.0,0.0,0.0,0.0,8.348987716523245,14.425739069817702,-6.076751353294457
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_6,2,6,69,6.691253380778714,0.0,1.2142292372813435,0.0,-0.8508773610532846,0.0,0.0,0.0,0.0,1.6953960418628842,0.0,0.0,0.0,0.0,0.0,1.6953960418628842,7.054605257006773,-5.359209215143888
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_7,2,7,70,7.26721433687533,0.0,3.7248294056223377,0.0,-1.5527612581839623,0.0,0.0,0.0,0.0,3.1386646837781593,0.0,0.0,0.0,0.0,0.0,3.1386646837781593,9.439282484313706,-6.300617800535546
TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_8,2,8,71,6.72453411234943,0.0,1.2409481474739548,0.0,-0.7706348521862844,0.0,0.0,0.0,0.0,1.5694675122011665,0.0,0.0,0.0,0.0,0.0,1.5694675122011665,7.194847407637101,-5.625379895435935
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_0,2,0,72,28.917798757991566,0.0,8.83654875916082,0.0,-12.03680488764558,0.0,0.0,0.0,0.0,23.019988811478605,0.0,0.0,0.0,0.0,0.0,23.019988811478605,25.717542629506802,-2.6975538180281973
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_1,2,1,73,2.7119664542465574e8,0.0,9.057405914527349e7,0.0,-1.2740457285554998e8,0.0,0.0,0.0,0.0,2.3436607882442448e8,0.0,0.0,0.0,0.0,0.0,2.3436607882442448e8,2.3436613171437925e8,-52.88995477557182
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_2,2,2,74,38.41947808557276,0.0,12.70715137860499,0.0,-16.80968659460057,0.0,0.0,0.0,0.0,31.610922971354572,0.0,0.0,0.0,0.0,0.0,31.610922971354572,34.31694286957718,-2.7060198982226105
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_3,2,3,75,10.515914168272834,0.0,3.092538171120451,0.0,-3.6910850167616838,0.0,0.0,0.0,0.0,7.227384875861331,0.0,0.0,0.0,0.0,0.0,7.227384875861331,9.917367322631602,-2.689982446770271
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_4,2,4,76,10.54906476485212,0.0,2.8438270749143624,0.0,-3.5718913106607926,0.0,0.0,0.0,0.0,7.111256121990392,0.0,0.0,0.0,0.0,0.0,7.111256121990392,9.82100052910569,-2.7097444071152985
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_5,2,5,77,11.01544680601802,0.0,3.1069062972426016,0.0,-3.8404758011690228,0.0,0.0,0.0,0.0,7.590249475570242,0.0,0.0,0.0,0.0,0.0,7.590249475570242,10.2818773020916,-2.6916278265213576
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_6,2,6,78,7.550564797271607,0.0,1.8580506113433233,0.0,-2.2154888503923176,0.0,0.0,0.0,0.0,4.481178271113813,0.0,0.0,0.0,0.0,0.0,4.481178271113813,7.1931265582226125,-2.7119482871087994
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_7,2,7,79,6.8536982469523435,0.0,1.821888873692639,0.0,-2.0120482802930186,0.0,0.0,0.0,0.0,4.017115660204357,0.0,0.0,0.0,0.0,0.0,4.017115660204357,6.663538840351963,-2.6464231801476057
TRE_WEST,TRE_WEST_utilitypv_class1_moderate_8,2,8,80,6.704971783184089,0.0,1.6903090674869212,0.0,-1.9036461760471268,0.0,0.0,0.0,0.0,3.8203987604546015,0.0,0.0,0.0,0.0,0.0,3.8203987604546015,6.491634674623883,-2.671235914169282
TRE,TRE_trans_light_duty_1,1,1,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052874891168877e8,6.775961620051197e8,0.0,0.0,0.0,0.0,0.0,6.775961620051197e8,5.052874891168877e8,1.72308672888232e8
TRE_WEST,TRE_WEST_trans_light_duty_1,2,1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373804704829146e7,3.232683981630656e7,0.0,0.0,0.0,0.0,0.0,3.232683981630656e7,2.373804704829146e7,8.588792768015102e6
TRE,TRE_comm_water_heat_1,1,1,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62093015202332e6,1.3625174240406638e7,0.0,0.0,0.0,0.0,0.0,1.3625174240406638e7,9.62093015202332e6,4.004244088383319e6
TRE_WEST,TRE_WEST_comm_water_heat_1,2,1,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453269.6249812709,660316.5743613552,0.0,0.0,0.0,0.0,0.0,660316.5743613552,453269.6249812709,207046.94938008423
TRE,TRE_res_water_heat_1,1,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169323527203571e7,4.810144891371576e7,0.0,0.0,0.0,0.0,0.0,4.810144891371576e7,3.169323527203571e7,1.6408213641680047e7
TRE_WEST,TRE_WEST_res_water_heat_1,2,1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5063180122351379e6,2.3618026458079494e6,0.0,0.0,0.0,0.0,0.0,2.3618026458079494e6,1.5063180122351379e6,855484.6335728115
TRE,TRE_comm_space_heat_cool_1,1,1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.564824565834701e7,1.011889263398591e8,0.0,0.0,0.0,0.0,0.0,1.011889263398591e8,8.564824565834701e7,1.5540680681512088e7
TRE_WEST,TRE_WEST_comm_space_heat_cool_1,2,1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0237494847496026e6,4.843706180363763e6,0.0,0.0,0.0,0.0,0.0,4.843706180363763e6,4.0237494847496026e6,819956.6956141605
TRE,TRE_res_space_heat_cool_1,1,1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371721974527567e8,2.931215144728818e8,0.0,0.0,0.0,0.0,0.0,2.931215144728818e8,2.371721974527567e8,5.594931702012509e7
TRE_WEST,TRE_WEST_res_space_heat_cool_1,2,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116489382953053e7,1.4083753585259054e7,0.0,0.0,0.0,0.0,0.0,1.4083753585259054e7,1.116489382953053e7,2.918859755728524e6
