Zone,1,2
t1,-9.060370560859236e-8,-2.0846844267286586e-6
t2,-9.308291991929278e-8,-2.1333203506517045e-6
t3,-9.416906019949945e-8,-2.14803099703725e-6
t4,-9.46605297653395e-8,-2.1492166727142135e-6
t5,-9.427607412921091e-8,-2.1367874231564155e-6
t6,-9.24035563280366e-8,-2.0866266056860682e-6
t7,-8.768343231177972e-8,-1.985739853876913e-6
t8,-8.671622004325834e-8,-1.9802953565776777e-6
t9,-8.382104099882795e-8,-1.92935132883126e-6
t10,-8.000996641846905e-8,-1.8717643674464868e-6
t11,-7.793044299653238e-8,-1.8306111728469726e-6
t12,-7.73590250764573e-8,-1.8329993756803377e-6
t13,-7.27034973596519e-8,-1.8074093014470056e-6
t14,-7.294833535558694e-8,-1.829172239636178e-6
t15,-7.477431211631811e-8,-1.857626794403989e-6
t16,-7.858806915530741e-8,-1.8624202053279763e-6
t17,-7.707255480717163e-8,-1.8334307943494506e-6
t18,-6.857163266228146e-8,-1.7531201097784205e-6
t19,-6.205512392833562e-8,-1.5935607404905633e-6
t20,-6.170131876951597e-8,-1.5710100916517797e-6
t21,-6.327831531456328e-8,-1.5932718160153428e-6
t22,-6.493273683439005e-8,-1.6242942531598998e-6
t23,-6.664178709697294e-8,-1.6860563147641444e-6
t24,-7.110752826624493e-8,-1.778697788030053e-6
t25,-7.788785674844295e-8,-1.9312591377699914e-6
t26,-7.912885853356984e-8,-1.947371364038576e-6
t27,-7.870492594618631e-8,-1.9328589033630394e-6
t28,-7.678768607556892e-8,-1.888778300612667e-6
t29,-7.374110774998787e-8,-1.8242310741325442e-6
t30,-6.869726600595178e-8,-1.7094466729170055e-6
t31,-6.13032038982119e-8,-1.5421351909013218e-6
t32,-5.913110502674538e-8,-1.4973775806618722e-6
t33,-5.926173018315681e-8,-1.5033095919888623e-6
t34,-5.9212986287100737e-8,-1.5264597469743738e-6
t35,-5.983784753972631e-8,-1.5351691453889778e-6
t36,-5.974639909179128e-8,-1.5812283580819955e-6
t37,-6.391515892814205e-8,-1.6149748068921447e-6
t38,-6.698958489112292e-8,-1.675020245265101e-6
t39,-6.892681102671311e-8,-1.7107302442161128e-6
t40,-6.742590011620145e-8,-1.676225783168645e-6
t41,-6.338512901847515e-8,-1.5992093478233156e-6
t42,-5.627306674261538e-8,-1.4507937668989516e-6
t43,-5.2402679179071166e-8,-1.3950991118736762e-6
t44,-5.6411931437440455e-8,-1.4676174220147943e-6
t45,-5.7674072051104436e-8,-1.4942632008185946e-6
t46,-5.873674536360322e-8,-1.5295816474548475e-6
t47,-6.201110422015038e-8,-1.59706558265354e-6
t48,-6.494033374865726e-8,-1.6522719295833776e-6
t49,-6.814950101367064e-8,-1.6679175241507494e-6
t50,-6.817017388680407e-8,-1.6581057867856716e-6
t51,-6.689206074169913e-8,-1.632371100952482e-6
t52,-6.469829880385758e-8,-1.5865916108545688e-6
t53,-6.125962703909125e-8,-1.5182910255389026e-6
t54,-5.485384746439505e-8,-1.3849063331429447e-6
t55,-4.646526935310065e-8,-1.1825107567125501e-6
t56,-4.507645597344741e-8,-1.1747436761463713e-6
t57,-4.805627596740489e-8,-1.2414700826785143e-6
t58,-5.230135392732324e-8,-1.345652613369012e-6
t59,-5.525487014289515e-8,-1.4161583984466677e-6
t60,-5.838638905387499e-8,-1.5000408630639613e-6
t61,-6.024237854178623e-8,-1.5539252059160915e-6
t62,-6.240777819488101e-8,-1.6132825479338237e-6
t63,-6.285516345179959e-8,-1.6500441193396216e-6
t64,-6.283660093065823e-8,-1.619701606921766e-6
t65,-6.031232700289242e-8,-1.5444545977811128e-6
t66,-5.455448308566795e-8,-1.4077785535223071e-6
t67,-5.161336897395042e-8,-1.3590346226555316e-6
t68,-5.516858702580397e-8,-1.4388104553616594e-6
t69,-5.652207438979737e-8,-1.4705406702801113e-6
t70,-5.969127438076966e-8,-1.5376331998153337e-6
t71,-6.45872955182163e-8,-1.6336942774401283e-6
t72,-6.988198768768742e-8,-1.718836659143458e-6
t73,-7.338897414087311e-8,-1.770470768181555e-6
t74,-7.43281603795513e-8,-1.7748207229844079e-6
t75,-7.425869810707919e-8,-1.7678825893765331e-6
t76,-7.284909418373584e-8,-1.7377190109042338e-6
t77,-6.940928478368103e-8,-1.6751956012768228e-6
t78,-6.197961616098874e-8,-1.5384240724747552e-6
t79,-5.240280153605301e-8,-1.3294639485500382e-6
t80,-5.163307954655252e-8,-1.3210071114721919e-6
t81,-5.301967201311821e-8,-1.403372425012478e-6
t82,-5.875020390027424e-8,-1.5122806154896037e-6
t83,-6.014115953187211e-8,-1.5745946525886619e-6
t84,-6.319474242531044e-8,-1.652050809652095e-6
t85,-6.610984627012792e-8,-1.695505308138763e-6
t86,-6.754797417268663e-8,-1.735860942689253e-6
t87,-6.695557149384312e-8,-1.7506882967252545e-6
t88,-6.679158126196129e-8,-1.7140310022603333e-6
t89,-6.37188175935085e-8,-1.640437932755522e-6
t90,-5.947792893974754e-8,-1.527645187361336e-6
t91,-5.713306616197785e-8,-1.4908841508721258e-6
t92,-6.082769846826177e-8,-1.5878771599235733e-6
t93,-6.398886720840617e-8,-1.6376790219095607e-6
t94,-6.776932988300266e-8,-1.7154509950462951e-6
t95,-7.402533892950512e-8,-1.831325791709552e-6
t96,-8.056339245930635e-8,-1.9323331533407296e-6
t97,-8.395348240780347e-8,-1.9765330461308262e-6
t98,-8.468678960390593e-8,-1.976548512242151e-6
t99,-8.434308520791519e-8,-1.9660049604846533e-6
t100,-8.224430025593419e-8,-1.923090272973266e-6
t101,-7.844341909559883e-8,-1.8436629928233281e-6
t102,-6.617492868306422e-8,-1.6787605751316905e-6
t103,-5.602590123548231e-8,-1.4448536273853275e-6
t104,-5.448532820192524e-8,-1.4176500908292766e-6
t105,-5.8274014052195124e-8,-1.5025160707854482e-6
t106,-6.30898351761536e-8,-1.5996256467162174e-6
t107,-6.407284044670933e-8,-1.6486550824651878e-6
t108,-6.45701398720371e-8,-1.7039224673435856e-6
t109,-6.671636854122904e-8,-1.7342498289570424e-6
t110,-6.807000095792084e-8,-1.762216227661498e-6
t111,-6.83785791216786e-8,-1.7735189743027379e-6
t112,-6.759751051949725e-8,-1.731180770768927e-6
t113,-6.397541089402129e-8,-1.6625998649748014e-6
t114,-6.065095521446038e-8,-1.5588750191292245e-6
t115,-5.858844721301128e-8,-1.5260350300120496e-6
t116,-6.267330658637922e-8,-1.6284792482646076e-6
t117,-6.39144030374289e-8,-1.6830406323566932e-6
t118,-7.072462045945839e-8,-1.7718302634226823e-6
t119,-7.775260225341988e-8,-1.902851927475178e-6
t120,-8.475268609564629e-8,-2.0277102966671436e-6
t121,-9.080651026053885e-8,-2.125034047164788e-6
t122,-9.320825333845114e-8,-2.1627245713840227e-6
t123,-9.406535905214849e-8,-2.1767280080678742e-6
t124,-9.270858096561657e-8,-2.1419173962433913e-6
t125,-8.936737729674224e-8,-2.07153380916947e-6
t126,-8.084225926280775e-8,-1.9063912857096981e-6
t127,-6.737564429688517e-8,-1.657491853054265e-6
t128,-6.403805825039944e-8,-1.6035746778699091e-6
t129,-6.525172088877031e-8,-1.679631103089661e-6
t130,-6.825960067855336e-8,-1.7518191176687754e-6
t131,-6.662731476827763e-8,-1.7613645314813326e-6
t132,-6.945802577097203e-8,-1.784337262412713e-6
t133,-6.976114076279427e-8,-1.7925965315434513e-6
t134,-7.255913559353996e-8,-1.7988127388369065e-6
t135,-7.262880510803019e-8,-1.7968150392761932e-6
t136,-7.03469953222133e-8,-1.7482315424892057e-6
t137,-6.728802286391312e-8,-1.6851853961811727e-6
t138,-6.281402611321578e-8,-1.6127034627253968e-6
t139,-6.226791421203173e-8,-1.6034794031102838e-6
t140,-6.957345115199095e-8,-1.7372224089520695e-6
t141,-7.385713123423784e-8,-1.8194543163932397e-6
t142,-7.807352046324193e-8,-1.9008670203592719e-6
t143,-8.381819278828917e-8,-2.007018529207209e-6
t144,-9.022083971991209e-8,-2.1284613766244527e-6
t145,-9.182721073128932e-8,-2.125510240079615e-6
t146,-9.631067989615237e-8,-2.195979903245947e-6
t147,-9.749907290763621e-8,-2.2127540712332553e-6
t148,-9.72549770060149e-8,-2.2006632258924007e-6
t149,-9.560715848980941e-8,-2.1650680637929555e-6
t150,-9.116402398029845e-8,-2.07617598847615e-6
t151,-8.439978718268629e-8,-1.930293425159376e-6
t152,-8.113445033468115e-8,-1.886293380646619e-6
t153,-7.729130460783073e-8,-1.826311026461772e-6
t154,-7.297181243226408e-8,-1.759603733028848e-6
t155,-7.014128930613902e-8,-1.7103803063465592e-6
t156,-6.740867649120055e-8,-1.7087159585686589e-6
t157,-6.594536315449117e-8,-1.6929265294172674e-6
t158,-6.511436551345088e-8,-1.7153033114975808e-6
t159,-6.788774885314275e-8,-1.7299193855025826e-6
t160,-6.841751010048817e-8,-1.7283531224249084e-6
t161,-6.758575380162601e-8,-1.7125566373588833e-6
t162,-6.651402502221886e-8,-1.6890211110850015e-6
t163,-6.187731256851415e-8,-1.5855223043464343e-6
t164,-6.300488353172586e-8,-1.585989560068118e-6
t165,-6.548358787570662e-8,-1.633356475464428e-6
t166,-6.860181823776275e-8,-1.6936642941311479e-6
t167,-7.365377692356263e-8,-1.7816669555671022e-6
t168,-8.025156872704924e-8,-1.8975537166003912e-6
t169,-8.685552926364593e-8,-2.0136263915778063e-6
t170,-9.063109926355005e-8,-2.084222997291169e-6
t171,-9.183804403012574e-8,-2.090603361798283e-6
t172,-9.152926173557293e-8,-2.078885175888212e-6
t173,-9.053233753400517e-8,-2.056680683314895e-6
t174,-8.743954148018254e-8,-1.9970014869180035e-6
t175,-8.200035301595307e-8,-1.8913488998454334e-6
t176,-8.002016226443315e-8,-1.8595698399599597e-6
t177,-7.303441066211834e-8,-1.812636377219101e-6
t178,-7.053908945791281e-8,-1.7561905159746819e-6
