Zone,1,2
t1,8.166310562135151e-6,7.059546613314248e-7
t2,1.655347759748638e-6,1.338864354819891e-7
t3,8.499979453016229e-8,-3.743477095065449e-7
t4,-1.4390123138821805e-7,-4.875531703405845e-7
t5,4.964290308773387e-7,-1.265017191410938e-7
t6,1.0157499849596993e-6,3.0127373056862913e-7
t7,2.106013020875019e-6,1.4062977418042772e-6
t8,1.370500404842536e-6,9.108713737580525e-7
t9,73.60693272463006,69.55543792125364
t10,-2.746844754075844e-7,-6.430377655602931e-7
t11,-0.00010368953937360291,-0.00010363983651029714
t12,-0.00010394825295911766,-0.00010392431379147713
t13,-6.784638549809082e-5,-6.793603661270734e-5
t14,-3.630694892926572e-5,-3.6329196983014234e-5
t15,-1.2290535611262146e-5,-1.2463354704012104e-5
t16,-6.553377321075182e-6,-6.799787655127264e-6
t17,3.5169714444706087e-6,2.7690804396605317e-6
t18,20.04850489758323,18.944989188889682
t19,41.73041740335738,39.43347926118932
t20,30.889495447655968,29.189266998576006
t21,30.889494181607432,29.18926576392726
t22,30.889493955803708,29.18926534908311
t23,30.889494432986808,29.189265758532564
t24,30.889494284857822,29.189265661462095
t25,30.889494193163387,29.18926578237101
t26,30.889492240624968,29.189263828774287
t27,30.889491577957823,29.189263346799795
t28,30.889491746701534,29.189263714136953
t29,30.889495960925,29.18926782565943
t30,30.889499203367645,29.18927081645075
t31,30.889499211511055,29.18927060283247
t32,30.889525030479184,29.189294962488823
t33,29.98391356433923,28.333529988117512
t34,27.714900659201845,26.189408599259977
t35,27.714902216655787,26.18940967061062
t36,27.71488437018276,26.189392685883824
t37,27.7148840853077,26.189392288032646
t38,27.714883405684876,26.189391466345153
t39,27.714884912030712,26.189392978597134
t40,27.71525720852124,26.189744903871595
t41,30.889469313961698,29.189241100063825
t42,30.889539014084995,29.189307668835124
t43,45.04677566624173,42.56729782473711
t44,45.046713843404426,42.56723947372443
t45,45.046711409693465,42.567236876890505
t46,45.046711269467735,42.56723669153895
t47,45.046719158509234,42.567243840821426
t48,45.04670902933589,42.567233967253905
t49,45.04648152106576,42.56701865441879
t50,30.889514268705437,29.189282868466844
t51,30.88950243537192,29.189270737935463
t52,30.889500817510168,29.18926897929496
t53,30.88949982274931,29.189266815098698
t54,30.889500158086214,29.189266305095128
t55,30.889504548074836,29.189270975652306
t56,30.88950540423697,29.189271614506417
t57,30.889498690338336,28.333518314903227
t58,3.428051668118849e-5,1.3307509015291266e-6
t59,1.1892639132274654e-5,7.384504669120357e-7
t60,1.445906716972394e-6,-2.7146583898632177e-7
t61,-7.771933620226747e-7,-1.350131926256078e-6
t62,-4.281834687292214e-6,-4.501050313614293e-6
t63,-5.806899723850052e-6,-5.931061617186671e-6
t64,-5.407300541383685e-6,-5.580501504670844e-6
t65,-1.247432767605418e-6,-1.6237282246880645e-6
t66,6.8666219076848935e-6,4.946733389394646e-6
t67,10.259517422475222,9.694808955414178
t68,10.259491650826455,9.694784962899977
t69,6.716171979120757e-5,6.198120791895792e-5
t70,1.0242790445423386e-5,7.931492422569604e-6
t71,8.207126229248565e-6,5.543305439099129e-6
t72,6.7195963726523975e-6,3.7322175856540045e-6
t73,2.8597472412634116e-6,7.418414951431336e-7
t74,1.5319560443819883e-6,1.472916402383952e-7
t75,1.806657163665697e-6,2.922130055019295e-7
t76,4.40805880940927e-6,1.917367964860875e-6
t77,4.078174189546591e-5,3.747922877503719e-5
t78,24.21572490229188,22.882834563861447
t79,35.57410066480812,33.6160185231815
t80,73.60790396906158,69.55635313526912
