Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x200,196.48466037040134,0.0,160.99913642390746,0.0,35.485523946493885,0.0
x201,196.4846603682891,0.0,160.9991364221767,0.0,35.48552394611241,0.0
x202,196.4846603665641,0.0,160.99913642076322,0.0,35.48552394580087,0.0
x203,196.48466036755624,0.0,160.99913642157617,0.0,35.485523945980056,0.0
x204,196.48466153397686,0.0,160.9991373773389,0.0,35.48552415663796,0.0
x205,196.484661532546,0.0,160.99913737616646,0.0,35.48552415637954,0.0
x206,196.48466153206405,0.0,160.99913737577157,0.0,35.485524156292506,0.0
x207,196.48466153273782,0.0,160.99913737632363,0.0,35.485524156414186,0.0
x208,196.48466153298904,0.0,160.99913737652946,0.0,35.485524156459554,0.0
x209,196.48466153518132,0.0,160.99913737832583,0.0,35.48552415685548,0.0
x210,196.48465612847448,0.0,160.9991329480811,0.0,35.48552318039338,0.0
x211,196.48465612403265,0.0,160.99913294444147,0.0,35.485523179591176,0.0
x212,196.4846558772065,0.0,160.99913274219261,0.0,35.48552313501388,0.0
x213,196.4846560057526,0.0,160.99913284752304,0.0,35.48552315822956,0.0
x214,196.48465602489614,0.0,160.9991328632092,0.0,35.48552316168692,0.0
x215,196.48465603230753,0.0,160.99913286928208,0.0,35.485523163025434,0.0
x216,196.48465603683476,0.0,160.9991328729917,0.0,35.48552316384306,0.0
x217,196.48465603944743,0.0,160.99913287513252,0.0,35.48552316431492,0.0
x218,196.48465876550407,0.0,160.99913510885784,0.0,35.485523656646215,0.0
x219,196.48465876526228,0.0,160.99913510865971,0.0,35.48552365660255,0.0
x220,196.48465876441242,0.0,160.99913510796333,0.0,35.48552365644906,0.0
x221,196.48465876356525,0.0,160.99913510726918,0.0,35.48552365629607,0.0
x222,196.48465876201652,0.0,160.99913510600015,0.0,35.48552365601636,0.0
x223,196.48465872724287,0.0,160.99913507750668,0.0,35.485523649736166,0.0
x224,196.48465600169368,0.0,160.99913284419716,0.0,35.485523157496516,0.0
x225,196.48465872670158,0.0,160.99913507706316,0.0,35.48552364963841,0.0
x226,196.4846615295283,0.0,160.99913737369377,0.0,35.48552415583454,0.0
x227,196.48466152878783,0.0,160.99913737308702,0.0,35.48552415570081,0.0
x228,196.4846615279326,0.0,160.99913737238623,0.0,35.48552415554635,0.0
x229,196.4846615267918,0.0,160.99913737145147,0.0,35.48552415534032,0.0
x230,196.4846615256072,0.0,160.99913737048084,0.0,35.485524155126384,0.0
x231,196.4846615239131,0.0,160.99913736909267,0.0,35.485524154820425,0.0
x232,196.4846615208616,0.0,160.9991373665923,0.0,35.48552415426932,0.0
x233,196.48466030627887,0.0,160.9991363713656,0.0,35.48552393491324,0.0
x234,196.48465852007735,0.0,160.9991349077557,0.0,35.48552361232166,0.0
x235,18.286589351574438,0.0,14.983994619183068,0.0,3.3025947323913702,0.0
x236,196.484653415836,0.0,160.99913072535057,0.0,35.485522690485425,0.0
x237,196.4846586900113,0.0,160.9991350469992,0.0,35.485523643012066,0.0
x238,196.48465872152946,0.0,160.99913507282514,0.0,35.485523648704316,0.0
x239,196.48465873970247,0.0,160.99913508771607,0.0,35.4855236519864,0.0
x240,196.48465874943616,0.0,160.99913509569186,0.0,35.48552365374432,0.0
x241,196.48465875321526,0.0,160.9991350987884,0.0,35.48552365442683,0.0
x242,196.48465913235214,0.0,160.9991354094524,0.0,35.485523722899714,0.0
x243,196.48465931861764,0.0,160.99913556207798,0.0,35.485523756539635,0.0
x244,196.48465931888916,0.0,160.99913556230047,0.0,35.48552375658867,0.0
x245,196.48465931874802,0.0,160.99913556218482,0.0,35.48552375656318,0.0
x246,196.48465930787341,0.0,160.9991355532742,0.0,35.48552375459921,0.0
x247,196.48465812256106,0.0,160.99913458203164,0.0,35.48552354052942,0.0
x248,196.48465811454165,0.0,160.99913457546054,0.0,35.48552353908109,0.0
x249,196.48465935018058,0.0,160.9991355879406,0.0,35.48552376223997,0.0
x250,196.48466151701095,0.0,160.99913736343706,0.0,35.48552415357388,0.0
x251,196.48466151385603,0.0,160.99913736085193,0.0,35.48552415300409,0.0
x252,196.48466151147682,0.0,160.9991373589024,0.0,35.485524152574406,0.0
x253,196.48466150868984,0.0,160.99913735661877,0.0,35.48552415207107,0.0
x254,196.4846615071292,0.0,160.99913735533997,0.0,35.485524151789214,0.0
x255,196.48466150566907,0.0,160.99913735414356,0.0,35.48552415152551,0.0
x256,196.48466150386832,0.0,160.99913735266801,0.0,35.485524151200295,0.0
x257,196.48466150336267,0.0,160.9991373522537,0.0,35.485524151108976,0.0
x258,196.48466150354338,0.0,160.99913735240176,0.0,35.48552415114161,0.0
x259,196.48466150410985,0.0,160.99913735286592,0.0,35.485524151243915,0.0
x260,196.48466150310878,0.0,160.99913735204564,0.0,35.48552415106312,0.0
x261,196.48466150329648,0.0,160.99913735219945,0.0,35.48552415109702,0.0
x262,196.48466150297463,0.0,160.99913735193573,0.0,35.485524151038895,0.0
x263,196.4846615033143,0.0,160.99913735221403,0.0,35.485524151100236,0.0
x264,196.48466150448147,0.0,160.99913735317043,0.0,35.48552415131103,0.0
x265,196.48466150505033,0.0,160.99913735363657,0.0,35.48552415141377,0.0
x266,196.48466150601774,0.0,160.99913735442925,0.0,35.485524151588486,0.0
x267,196.48466150812672,0.0,160.99913735615735,0.0,35.48552415196937,0.0
x268,196.48466150963202,0.0,160.99913735739077,0.0,35.485524152241226,0.0
x269,196.4846615108638,0.0,160.99913735840008,0.0,35.48552415246369,0.0
x270,196.484660285586,0.0,160.99913635440993,0.0,35.48552393117606,0.0
x271,196.48465529124556,0.0,160.9991322620574,0.0,35.48552302918816,0.0
x272,18.2867306645273,0.0,14.984110410733072,0.0,3.302620253794228,0.0
x273,196.4846548163725,0.0,160.99913187294737,0.0,35.48552294342513,0.0
x274,196.4846615071961,0.0,160.9991373553948,0.0,35.4855241518013,0.0
x275,196.48466151171777,0.0,160.99913735909985,0.0,35.48552415261792,0.0
x276,196.48466151626056,0.0,160.9991373628222,0.0,35.48552415343836,0.0
x277,196.48466151975066,0.0,160.99913736568197,0.0,35.48552415406868,0.0
x278,196.4846615222964,0.0,160.99913736776796,0.0,35.48552415452844,0.0
x279,196.48466152538788,0.0,160.9991373703011,0.0,35.48552415508677,0.0
x280,196.484661527899,0.0,160.9991373723587,0.0,35.48552415554028,0.0
x281,196.4846614492741,0.0,160.99913730793364,0.0,35.48552414134048,0.0
x282,196.48465876127625,0.0,160.99913510539358,0.0,35.485523655882666,0.0
x283,196.4846499823408,0.0,160.9991279119515,0.0,35.48552207038931,0.0
x284,196.4846496759738,0.0,160.99912766091498,0.0,35.485522015058805,0.0
x285,196.4846566031535,0.0,160.99913333703213,0.0,35.48552326612137,0.0
x286,196.48465658152926,0.0,160.99913331931327,0.0,35.485523262215985,0.0
x287,196.4846565774809,0.0,160.99913331599603,0.0,35.48552326148484,0.0
x288,196.48465657386393,0.0,160.9991333130323,0.0,35.485523260831606,0.0
x289,196.48465656080796,0.0,160.9991333023343,0.0,35.48552325847368,0.0
x290,196.48465654366998,0.0,160.99913328829146,0.0,35.485523255378524,0.0
x291,196.4846565198831,0.0,160.9991332688005,0.0,35.48552325108256,0.0
x292,196.4846564734707,0.0,160.9991332307703,0.0,35.48552324270039,0.0
x293,196.4846563942797,0.0,160.99913316588137,0.0,35.485523228398336,0.0
x294,196.48464156788003,0.0,160.99912101715924,0.0,35.48552055072081,0.0
x295,196.4846202677217,0.0,160.99910356385223,0.0,35.48551670386947,0.0
x296,18.286253773422086,0.0,14.983719647118432,0.0,3.3025341263036543,0.0
x297,196.48464147886912,0.0,160.99912094422385,0.0,35.485520534645254,0.0
x298,196.48465859611386,0.0,160.99913497005983,0.0,35.485523626054004,0.0
x299,196.48465865913522,0.0,160.99913502169943,0.0,35.48552363743579,0.0
x300,196.4846586922613,0.0,160.99913504884287,0.0,35.485523643418425,0.0
x301,196.4846588905994,0.0,160.9991352113607,0.0,35.48552367923868,0.0
x302,196.48466153098192,0.0,160.99913737488484,0.0,35.485524156097064,0.0
x303,196.4846615343114,0.0,160.999137377613,0.0,35.485524156698375,0.0
x304,196.48466153662153,0.0,160.99913737950595,0.0,35.48552415711559,0.0
x305,196.48466153951932,0.0,160.9991373818804,0.0,35.485524157638935,0.0
x306,196.48465874811615,0.0,160.99913509461024,0.0,35.48552365350592,0.0
x307,19.648558053576444,0.0,16.099989040555947,0.0,3.5485690130204945,0.0
x308,196.48465873999035,0.0,160.99913508795197,0.0,35.48552365203839,0.0
x309,196.4846587662126,0.0,160.9991351094384,0.0,35.48552365677418,0.0
x310,196.484658770865,0.0,160.9991351132506,0.0,35.485523657614415,0.0
x311,196.4846587738972,0.0,160.99913511573516,0.0,35.48552365816203,0.0
x312,196.48465877666413,0.0,160.99913511800239,0.0,35.48552365866175,0.0
x313,196.48465877816685,0.0,160.9991351192337,0.0,35.48552365893314,0.0
x314,196.48465877862998,0.0,160.9991351196132,0.0,35.48552365901678,0.0
x315,196.48465877788846,0.0,160.9991351190056,0.0,35.48552365888286,0.0
x316,196.48465877574512,0.0,160.99913511724935,0.0,35.48552365849577,0.0
x317,196.48465877125852,0.0,160.99913511357303,0.0,35.485523657685484,0.0
x318,196.48465875986392,0.0,160.99913510423633,0.0,35.485523655627595,0.0
x319,196.48465870648778,0.0,160.9991350605,0.0,35.485523645987755,0.0
x320,196.4846588538297,0.0,160.99913518123168,0.0,35.485523672598,0.0
x321,196.48465885227014,0.0,160.9991351799538,0.0,35.48552367231635,0.0
x322,196.48466039566804,0.0,160.99913644461094,0.0,35.485523951057104,0.0
x323,196.48466039690584,0.0,160.99913644562517,0.0,35.48552395128065,0.0
x324,196.48466039581967,0.0,160.99913644473517,0.0,35.48552395108448,0.0
x325,196.48466039443963,0.0,160.99913644360439,0.0,35.48552395083525,0.0
x326,196.48466039316276,0.0,160.9991364425581,0.0,35.485523950604644,0.0
x327,196.4846603914834,0.0,160.99913644118206,0.0,35.48552395030135,0.0
x328,196.48466038966075,0.0,160.99913643968856,0.0,35.48552394997217,0.0
x329,196.48465902706963,0.0,160.99913532318413,0.0,35.485523703885484,0.0
x330,196.48465882761786,0.0,160.99913515975376,0.0,35.48552366786409,0.0
x331,18.471385520202915,0.0,15.13541622892881,0.0,3.335969291274105,0.0
x332,196.4846588311379,0.0,160.99913516263808,0.0,35.485523668499816,0.0
x333,196.4846588288635,0.0,160.99913516077444,0.0,35.48552366808906,0.0
x334,196.48465882587126,0.0,160.9991351583226,0.0,35.485523667548655,0.0
x335,196.48465882357374,0.0,160.99913515644002,0.0,35.48552366713371,0.0
x336,196.48465882073006,0.0,160.99913515410992,0.0,35.48552366662014,0.0
x337,196.4846603767715,0.0,160.99913642912713,0.0,35.485523947644346,0.0
x338,196.48466037209764,0.0,160.9991364252974,0.0,35.48552394680024,0.0
x339,196.4846611418097,0.0,160.99913705599792,0.0,35.48552408581178,0.0
x340,196.48466115750483,0.0,160.99913706885846,0.0,35.48552408864635,0.0
x341,196.4846611558983,0.0,160.99913706754208,0.0,35.485524088356215,0.0
x342,196.48466115354927,0.0,160.99913706561728,0.0,35.48552408793197,0.0
x343,196.48466115076457,0.0,160.9991370633355,0.0,35.48552408742905,0.0
x344,196.48466114850498,0.0,160.99913706148402,0.0,35.48552408702096,0.0
x345,196.4846615224101,0.0,160.99913736786112,0.0,35.48552415454898,0.0
x346,196.48466151603506,0.0,160.9991373626374,0.0,35.485524153397634,0.0
x347,196.48466151382917,0.0,160.9991373608299,0.0,35.48552415299925,0.0
x348,196.48466151167545,0.0,160.99913735906517,0.0,35.485524152610274,0.0
x349,196.48466150878505,0.0,160.9991373566968,0.0,35.48552415208827,0.0
x350,196.4846615071244,0.0,160.99913735533605,0.0,35.485524151788354,0.0
x351,196.4846615056608,0.0,160.99913735413676,0.0,35.48552415152402,0.0
x352,196.48466150359394,0.0,160.9991373524432,0.0,35.48552415115074,0.0
x353,196.48466150234705,0.0,160.9991373514215,0.0,35.48552415092555,0.0
x354,196.48466150190168,0.0,160.99913735105656,0.0,35.485524150845116,0.0
