Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
Zone,1,2,1,2,1,2
MWelec,Total_Consumption,Total_Consumption,Heat,Heat,Electricity,Electricity
x200,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x201,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x202,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x203,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x204,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x205,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x206,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x207,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x208,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x209,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x210,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x211,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x212,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x213,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x214,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x215,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x216,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x217,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x218,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x219,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x220,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x221,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x222,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x223,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x224,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x225,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x226,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x227,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x228,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x229,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x230,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x231,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x232,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x233,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x234,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x235,18.1893395500793,0.0,14.904308326988055,0.0,3.2850312230912446,0.0
x236,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x237,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x238,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x239,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x240,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x241,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x242,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x243,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x244,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x245,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x246,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x247,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x248,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x249,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x250,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x251,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x252,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x253,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x254,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x255,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x256,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x257,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x258,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x259,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x260,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x261,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x262,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x263,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x264,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x265,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
