BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1447,33544.2450857143,1132.0600000000002,-0.0,2264.0735999999997,-0.0,0.0,0.0,13132.266304157269,-185.82156820382534,-49505.0,14763.871883740756,949.158756824163,-0.0,122.8788,-0.0,0.0,0.0,-13132.266304157269,-185.82156820382534,-2332.0
t1448,35776.827188936666,2267.8,-0.0,3343.4678,-0.0,0.0,0.0,10737.372848008363,-151.93382579931833,-51802.0,11377.271999607,1937.5,-0.0,181.4685,-0.0,0.0,0.0,-10737.372848008363,-151.93382579931833,-2455.0
t1449,42221.3640746524,0.0,-1749.0478260869563,3449.0544999999997,-3182.197623309861,0.0,0.0,10983.666489871694,-155.41888083168445,-51216.0,15856.078551535064,0.0,-1937.5,187.20170000000005,-390.276,0.0,0.0,-10983.666489871694,-155.41888083168445,-2421.0
t1450,48929.64735130404,0.0,-2267.8,3164.7990000000004,-5302.82389577621,0.0,0.0,6787.258822616121,-96.0397123400181,-50923.0,9361.215647296156,0.0,-0.0,171.77450000000002,-159.65189999999998,0.0,0.0,-6787.258822616121,-96.0397123400181,-2394.0
t1451,47764.278056419105,0.0,-0.0,3453.9093000000003,-5563.29628091393,0.0,0.0,6499.033423853793,-91.96132294753116,-51774.0,10602.292623841675,0.0,-1473.0136540928197,187.4691,-194.792,0.0,0.0,-6499.033423853793,-91.96132294753116,-2439.0
t1452,43720.610549183664,0.0,-0.0,4009.2659,-4124.3695,0.0,0.0,9618.704234105442,-136.104664912592,-52756.0,12396.420863930627,0.0,-0.0,217.6179,-230.1252,0.0,0.0,-9618.704234105442,-136.104664912592,-2493.0
t1453,41183.30716309868,0.0,-0.0,4491.311,-5899.017400000001,0.0,0.0,14546.054430755607,-205.8266701951918,-53714.0,17454.460871145988,0.0,-0.0,243.79000000000005,-196.54310000000004,0.0,0.0,-14546.054430755607,-205.8266701951918,-2544.0
t1454,42218.90545634317,0.0,-0.0,4683.749,-5283.4542,0.0,0.0,13538.953995184467,-191.5761990318602,-54579.0,16677.773093248186,0.0,-0.0,254.2378,-421.9045,0.0,0.0,-13538.953995184467,-191.5761990318602,-2588.0
t1455,41410.54937743264,0.0,-0.0,5195.9394,-4125.549618200531,0.0,0.0,13727.5524279426,-194.24486685538778,-55624.0,16478.99636165338,0.0,-0.0,282.04580000000004,-0.0,0.0,0.0,-13727.5524279426,-194.24486685538778,-2645.0
t1456,44818.44629253444,0.0,-0.0,6124.3447,-6242.559481799469,0.0,0.0,13303.252385230984,-188.24102125101842,-57431.0,16284.290627733022,0.0,-0.0,353.35020000000003,-212.90640000000002,0.0,0.0,-13303.252385230984,-188.24102125101842,-2745.0
t1457,44259.9893843297,0.0,-0.0,8173.6356,-3851.6415696424183,0.0,0.0,11499.452957473139,-162.7172593482449,-59560.0,14441.767976169627,0.0,-0.0,443.7080000000001,-197.5885,0.0,0.0,-11499.452957473139,-162.7172593482449,-2863.0
t1458,42725.96729828646,0.0,-0.0,9442.4593,-939.6861,0.0,0.0,9949.841880392578,-140.79026260755498,-60701.0,12698.840105607687,0.0,-0.0,512.5961000000001,-51.013799999999996,0.0,0.0,-9949.841880392578,-140.79026260755498,-2929.0
t1459,41910.69679029059,1132.0600000000002,-0.0,8003.520700000001,-0.0,0.0,0.0,9043.85288593135,-127.9705183359286,-59816.0,10175.252942626212,1565.0679799769955,-0.0,434.47300000000007,-0.0,0.0,0.0,-9043.85288593135,-127.9705183359286,-2875.0
t1460,44129.75068460587,2267.8,-0.0,5379.941500000001,-0.0,0.0,0.0,6466.704903719469,-91.50387438763049,-58043.0,7342.001832471726,1778.6720200230047,-0.0,292.03880000000004,-0.0,0.0,0.0,-6466.704903719469,-91.50387438763049,-2763.0
t1461,47132.41824584544,0.0,-0.0,4218.7826000000005,-1068.0863374021221,0.0,0.0,5923.523047258001,-83.8178511187007,-55843.0,8867.480049495403,0.0,-0.0,225.39489999999998,-354.7162,0.0,0.0,-5923.523047258001,-83.8178511187007,-2647.0
t1462,51033.62673683025,0.0,-0.0,3349.8364,-8257.212509942905,0.0,0.0,7449.57417575031,-105.41147458686689,-53169.0,10427.909924924043,0.0,-0.0,181.83360000000002,-441.3464000000001,0.0,0.0,-7449.57417575031,-105.41147458686689,-2508.0
t1463,47028.299254195976,0.0,-0.0,2433.5931,-7589.465883012554,0.0,0.0,7546.130886364623,-106.7777520420594,-49009.0,10430.43039044874,0.0,-0.0,132.09470000000002,-500.8387,0.0,0.0,-7546.130886364623,-106.7777520420594,-2302.0
t1464,47858.507466128554,0.0,-2267.8,1791.1695,-7660.423692084118,0.0,0.0,5663.835113120793,-80.14326685065922,-45029.0,10685.612346822112,0.0,-1937.5,97.2217,-912.2124000000001,0.0,0.0,-5663.835113120793,-80.14326685065922,-2109.0
t1465,42245.90934410319,0.0,-0.0,1262.2993999999999,-8183.265079951094,0.0,0.0,7179.230409912354,-101.5861103002598,-42105.0,9380.490830512874,0.0,-0.0,68.51310000000001,-99.60130000000001,0.0,0.0,-7179.230409912354,-101.5861103002598,-1967.0
t1466,38089.85306811759,0.0,-1749.0478260869563,937.4184,-1769.2405939166474,0.0,0.0,5328.824539827029,-75.40286723855246,-40491.0,7911.355403340867,0.0,-595.6031290367333,50.878,-0.0,0.0,0.0,-5328.824539827029,-75.40286723855246,-1887.0
t1467,36265.44943691019,0.0,-0.0,723.8574000000001,-1831.6800340481395,0.0,0.0,4634.532315119737,-65.57863225894428,-39465.0,6605.138279637626,0.0,-0.0,39.2859,-43.7346,0.0,0.0,-4634.532315119737,-65.57863225894428,-1835.0
t1468,37524.32468385889,0.0,-0.0,794.4459000000002,-2326.6061137174547,0.0,0.0,3676.893468480472,-52.02804257899868,-39369.0,5786.21955363847,0.0,-0.0,38.265600000000006,-209.53559999999996,0.0,0.0,-3676.893468480472,-52.02804257899868,-1834.0
t1469,36850.12259180476,0.0,-0.0,844.242,-2109.7461862825444,0.0,0.0,4664.385559269018,-66.0010556636566,-39921.0,6640.02217059633,0.0,-0.0,45.8174,-26.451900000000002,0.0,0.0,-4664.385559269018,-66.0010556636566,-1863.0
t1470,39568.466719834614,0.0,-0.0,1319.6014,-2627.433,0.0,0.0,4818.736990459318,-68.18512841499934,-42747.0,7030.0784472893165,0.0,-0.0,71.6189,-142.5901,0.0,0.0,-4818.736990459318,-68.18512841499934,-2004.0
t1471,38487.338815315,2267.8,-0.0,2550.0290999999997,-0.0,0.0,0.0,5788.652812749737,-81.90943730040877,-48734.0,7374.245390106413,749.821497244141,-0.0,138.4048,-0.0,0.0,0.0,-5788.652812749737,-81.90943730040877,-2310.0
t1472,40290.40969608203,1132.0600000000002,-0.0,3546.1781,-0.0,0.0,0.0,6134.973816385593,-86.80987950185613,-50734.0,7137.921084216754,1394.19699117255,-0.0,192.47549999999998,-0.0,0.0,0.0,-6134.973816385593,-86.80987950185613,-2416.0
t1473,44814.9757969349,0.0,-2267.8,3729.5206000000003,-1449.2169999999999,0.0,0.0,6737.184785972024,-95.33116472150414,-51178.0,11299.626851292709,0.0,-1723.2148358776785,202.4293,-419.9942,0.0,0.0,-6737.184785972024,-95.33116472150414,-2431.0
t1474,52961.10264869708,0.0,-0.0,3527.0883,-4722.832077024555,0.0,0.0,561.5344054660674,-7.945711837344853,-52115.0,4983.9540291407575,0.0,-1937.5,191.44350000000003,-196.47170000000003,0.0,0.0,-561.5344054660674,-7.945711837344853,-2464.0
t1475,57940.599004362986,0.0,-0.0,3877.4893,-10356.173822975445,0.0,0.0,2229.172967043704,-31.54279748366841,-53432.0,4893.454762011041,0.0,-0.0,210.4653,-280.6615,0.0,0.0,-2229.172967043704,-31.54279748366841,-2531.0
t1476,51541.755268766974,0.0,-0.0,4410.0297,-3581.0494999999996,0.0,0.0,2584.4050475423924,-36.56933142272485,-54686.0,5208.562710387842,0.0,-0.0,239.375,-194.394,0.0,0.0,-2584.4050475423924,-36.56933142272485,-2596.0
t1477,55414.07595603964,0.0,-1749.0478260869563,4873.973199999999,-5507.685799999999,0.0,0.0,2689.8078867049753,-38.0607815968754,-55449.0,5436.375649898726,0.0,-0.0,264.5644,-299.0106,0.0,0.0,-2689.8078867049753,-38.0607815968754,-2636.0
t1478,54143.50004874042,0.0,-0.0,3911.6994999999997,-4312.1887,0.0,0.0,2521.3450702104533,-35.67703274347791,-55997.0,5571.224078080599,0.0,-289.828642383191,212.3253,-234.02159999999998,0.0,0.0,-2521.3450702104533,-35.67703274347791,-2667.0
t1479,52495.587259430584,0.0,-0.0,5563.0711,-4031.2159,0.0,0.0,2967.5407986346936,-41.990702300680915,-56715.0,5676.401903236056,0.0,-0.0,301.9775,-218.85720000000003,0.0,0.0,-2967.5407986346936,-41.990702300680915,-2708.0
t1480,55409.38823721418,0.0,-0.0,6897.3745,-6888.7572,0.0,0.0,3341.562536019071,-47.283109884669855,-58469.0,6325.583255788411,0.0,-0.0,374.4177,-457.8722000000001,0.0,0.0,-3341.562536019071,-47.283109884669855,-2806.0
t1481,58819.35562282359,0.0,-0.0,8524.4906,-12317.6621,0.0,0.0,5398.598055614203,-76.39016248694097,-60076.0,8365.489580588084,0.0,-0.0,462.7564,-378.8676,0.0,0.0,-5398.598055614203,-76.39016248694097,-2898.0
t1482,54592.527208864085,0.0,-0.0,9776.7327,-9787.163300000002,0.0,0.0,6710.821492847395,-94.95812412379064,-60907.0,10056.035941094977,0.0,-0.0,530.7444,-737.0426,0.0,0.0,-6710.821492847395,-94.95812412379064,-2949.0
t1483,46145.0294102025,0.0,-0.0,8185.097500000002,-8128.407400000001,0.0,0.0,13409.779091552351,-189.74837414546576,-59036.0,16632.204239843286,0.0,-0.0,444.33180000000004,-441.2602000000001,0.0,0.0,-13409.779091552351,-189.74837414546576,-2846.0
t1484,46321.26182138502,0.0,-0.0,5453.4287,-0.0,0.0,0.0,4727.087920221169,-66.88829407112954,-56172.0,6887.903600676046,415.55080768738196,-0.0,296.02990000000005,-55.619800000000005,0.0,0.0,-4727.087920221169,-66.88829407112954,-2683.0
t1485,50886.983755356414,0.0,-0.0,3643.5758,-5101.589357801611,0.0,0.0,4547.7324852414495,-64.3504146661665,-53652.0,7153.381714573783,0.0,-0.0,76.0516,-0.0,0.0,0.0,-4547.7324852414495,-64.3504146661665,-2553.0
t1486,48973.79268394866,0.0,-0.0,2829.3976078297446,-3637.5836228812004,0.0,0.0,3230.8276058111655,-45.71621062222799,-51109.0,5909.158827055622,0.0,-0.0,187.3291,-355.2279,0.0,0.0,-3230.8276058111655,-45.71621062222799,-2419.0
t1487,44319.19690064603,0.0,-0.0,2591.6519,-1630.0068390597532,0.0,0.0,2924.9355684652005,-41.387838293782586,-47927.0,5233.916945052766,0.0,-0.0,140.6765,-106.8822,0.0,0.0,-2924.9355684652005,-41.387838293782586,-2260.0
t1488,38087.21132624151,1375.1619353065682,-0.0,2030.7401999999997,-469.4690932026473,0.0,0.0,3979.9912371292357,-56.31687600537868,-44695.0,5125.090596827376,990.6891923126183,-0.0,110.22840000000001,-30.383200000000002,0.0,0.0,-3979.9912371292357,-56.31687600537868,-2103.0
t1489,34466.84395045487,2024.6980646934321,-0.0,2241.66,-0.0,0.0,0.0,5714.520776284475,-80.86046898442531,-44090.0,5967.975814253325,1937.5,-0.0,121.6814,-67.91549999999998,0.0,0.0,-5714.520776284475,-80.86046898442531,-2083.0
t1490,34534.807314590886,0.0,-0.0,1745.2269999999999,-553.883987054789,0.0,0.0,6760.164171995291,-95.65632303373337,-42099.0,8854.410418062756,0.0,-0.0,90.0664,-0.0,0.0,0.0,-6760.164171995291,-95.65632303373337,-1993.0
t1491,34680.717152818674,0.0,-0.0,1770.8442,-2866.5032258478095,0.0,0.0,8281.304648032376,-117.18046076965811,-41436.0,10436.731069571688,0.0,-0.0,96.12450000000001,-47.19,0.0,0.0,-8281.304648032376,-117.18046076965811,-1970.0
t1492,34080.68750083525,0.0,-0.0,1848.0427000000002,-2573.092181981934,0.0,0.0,8477.270592374827,-119.9533788821038,-41397.0,10750.710050139032,0.0,-0.0,100.3151,-157.8478,0.0,0.0,-8477.270592374827,-119.9533788821038,-1976.0
t1493,34520.31616701004,0.0,-0.0,1866.1350000000002,-5118.272899999999,0.0,0.0,10976.457328860646,-155.31687120337813,-41738.0,13548.770271267402,0.0,-0.0,15.1654,-277.84459999999996,0.0,0.0,-10976.457328860646,-155.31687120337813,-1999.0
t1494,30717.20421968713,0.0,-0.0,1291.312482948872,-1675.8844000000001,0.0,0.0,13495.286148840096,-190.95829900608734,-43250.0,15844.19164685227,0.0,-0.0,115.86269999999999,-4.8516,0.0,0.0,-13495.286148840096,-190.95829900608734,-2078.0
t1495,32698.21613181604,0.0,-0.0,2788.7513000000004,-2515.9507559086323,0.0,0.0,13696.598927196177,-193.8068748198259,-46084.0,16379.88747683583,0.0,-0.0,151.3764,-215.0512,0.0,0.0,-13696.598927196177,-193.8068748198259,-2232.0
t1496,30896.658899338603,0.0,-0.0,2775.1146,-982.8535270402396,0.0,0.0,15069.550150422527,-213.23413462847876,-47136.0,17640.033019679486,0.0,-0.0,150.6233,-20.637900000000002,0.0,0.0,-15069.550150422527,-213.23413462847876,-2274.0
t1497,40574.95301216094,0.0,-1749.0478260869563,3283.0489000000002,-4638.800300000001,0.0,0.0,12282.441151991283,-173.79654230067663,-49209.0,17014.161036592635,0.0,-1937.5,178.1908,-251.81760000000003,0.0,0.0,-12282.441151991283,-173.79654230067663,-2373.0
t1498,45023.39547655264,0.0,-0.0,4114.1044,-5997.551100000001,0.0,0.0,8245.397835660453,-116.67237937459541,-50956.0,10964.214894409643,0.0,-0.0,223.30560000000003,-249.7779,0.0,0.0,-8245.397835660453,-116.67237937459541,-2459.0
t1499,48040.66438845506,0.0,-0.0,4877.4946,-2874.2203999999997,0.0,0.0,2095.3620098887122,-29.649372439925276,-51884.0,6567.200154768561,0.0,-1937.5,264.7502,-231.7896,0.0,0.0,-2095.3620098887122,-29.649372439925276,-2508.0
t1500,51747.610025363465,0.0,-2267.8,5296.7974,-5932.0386,0.0,0.0,3444.924388289019,-48.74568009428962,-51996.0,6087.288748477598,0.0,-0.0,287.51840000000004,-332.39140000000003,0.0,0.0,-3444.924388289019,-48.74568009428962,-2500.0
t1501,50228.67335113036,0.0,-0.0,5944.148000000001,-7261.534400000001,0.0,0.0,3683.9712898359044,-52.128193751178046,-52295.0,6340.41907733826,0.0,-0.0,322.66580000000005,-356.85720000000003,0.0,0.0,-3683.9712898359044,-52.128193751178046,-2518.0
t1502,48816.92007677336,0.0,-0.0,6066.989,-6835.295,0.0,0.0,3987.2262804266315,-56.41925186803683,-51727.0,6560.458284162705,0.0,-0.0,338.2957,-311.6892,0.0,0.0,-3987.2262804266315,-56.41925186803683,-2487.0
t1503,46218.93784189864,0.0,-0.0,6284.7239,-5249.1059,0.0,0.0,4308.372966517721,-60.96347747622575,-51245.0,6962.544021470172,0.0,-0.0,341.1618,-411.4059,0.0,0.0,-4308.372966517721,-60.96347747622575,-2462.0
t1504,47360.117418090944,0.0,-0.0,6516.2595,-6129.5112,0.0,0.0,3884.054888723854,-54.959376675442535,-51325.0,6407.74744207474,0.0,-0.0,353.7334,-301.5072,0.0,0.0,-3884.054888723854,-54.959376675442535,-2466.0
t1505,49280.29057044533,0.0,-0.0,7078.6094,-8914.618251504922,0.0,0.0,4974.49844038645,-70.38915293146826,-52082.0,7624.5563462493865,0.0,-0.0,384.2648,-388.54440000000005,0.0,0.0,-4974.49844038645,-70.38915293146826,-2505.0
t1506,45490.18252879246,0.0,-0.0,6662.109099999999,-7413.054448495077,0.0,0.0,7531.917951185055,-106.57663900926853,-51862.0,10445.630407464461,0.0,-75.54347826086956,361.6542,-497.6699,0.0,0.0,-7531.917951185055,-106.57663900926853,-2489.0
t1507,40104.188076426384,0.0,-0.0,7573.6801000000005,-0.0,0.0,0.0,7503.482223976061,-106.17427346926125,-54773.0,9207.517934219719,725.1698366948644,-0.0,411.14300000000003,-0.0,0.0,0.0,-7503.482223976061,-106.17427346926125,-2628.0
t1508,40551.440634271086,2267.8,-0.0,7894.0961,-0.0,0.0,0.0,6624.320886363067,-93.7341405420374,-57132.0,7188.753267447141,1937.5,-0.0,428.5359,-0.0,0.0,0.0,-6624.320886363067,-93.7341405420374,-2743.0
t1509,45607.797564647495,0.0,-0.0,6993.4493,-1484.7756294628766,0.0,0.0,5032.963484902027,-71.21643331136367,-55811.0,7487.7751515247555,0.0,-0.0,379.63960000000003,-17.0184,0.0,0.0,-5032.963484902027,-71.21643331136367,-2675.0
t1510,44250.07098957085,0.0,-0.0,6033.4317999999985,-1587.1134591280468,0.0,0.0,5547.609882701565,-78.49867984022714,-53891.0,7971.882442382019,0.0,-0.0,327.52279999999996,-18.798000000000002,0.0,0.0,-5547.609882701565,-78.49867984022714,-2576.0
t1511,46285.82650343959,1132.0600000000002,-0.0,4998.4767,-5832.142868496805,0.0,0.0,5242.133908120968,-74.1761947999117,-51482.0,8759.67939772079,0.0,-0.0,271.3405,-1186.5336,0.0,0.0,-5242.133908120968,-74.1761947999117,-2454.0
t1512,44990.11839244051,0.0,-0.0,3649.8114,-5498.123942461737,0.0,0.0,5800.345789322981,-82.07489291892017,-48582.0,8068.4695751608215,0.0,-0.0,210.1982,-3.1722,0.0,0.0,-5800.345789322981,-82.07489291892017,-2311.0
t1513,42176.05409186193,0.0,-0.0,2629.1126,-4098.672400450534,0.0,0.0,5421.94871056141,-76.72057425444395,-45779.0,7716.6717590702965,0.0,-0.0,142.716,-113.9979,0.0,0.0,-5421.94871056141,-76.72057425444395,-2170.0
t1514,42165.16146289925,0.0,-0.0,2024.2782,-6174.5626999999995,0.0,0.0,6622.542853313439,-93.70898137438516,-44254.0,8133.072252757073,681.0701633051359,-0.0,109.88080000000001,-12.0624,0.0,0.0,-6622.542853313439,-93.70898137438516,-2102.0
t1515,42886.80012623824,0.0,-0.0,2091.0774,-7406.099227069068,0.0,0.0,7025.031958726719,-99.40420221598306,-44202.0,9589.461663158685,0.0,-0.0,113.50949999999999,-370.1308,0.0,0.0,-7025.031958726719,-99.40420221598306,-2109.0
t1516,41588.46784946236,0.0,-0.0,2218.3625,-6033.393125710972,0.0,0.0,7166.372985193507,-101.40417774048812,-44541.0,9841.487340674485,0.0,-0.0,120.41919999999999,-458.72520000000003,0.0,0.0,-7166.372985193507,-101.40417774048812,-2134.0
t1517,41588.075315838534,0.0,-0.0,2258.1062,-5452.481853322093,0.0,0.0,7164.044654674767,-101.37123186364795,-45159.0,9767.150618402062,0.0,-0.0,122.57490000000001,-351.9384,0.0,0.0,-7164.044654674767,-101.37123186364795,-2171.0
t1518,41743.34547604669,0.0,-0.0,2487.7443000000003,-5485.352373890995,0.0,0.0,8545.090512821063,-120.91303075641804,-46853.0,11181.3735743339,0.0,-0.0,135.03979999999999,-273.4967999999999,0.0,0.0,-8545.090512821063,-120.91303075641804,-2256.0
t1519,38921.49033363965,0.0,-0.0,2812.584858324851,-175.3023,0.0,0.0,8344.374767417328,-118.07290295895518,-49471.0,10818.308173335237,0.0,-0.0,169.72899999999998,-9.516599999999999,0.0,0.0,-8344.374767417328,-118.07290295895518,-2398.0
t1520,39974.7946312514,0.0,-0.0,2872.9127,-2097.722678331722,0.0,0.0,9736.561902381636,-137.77235091870014,-50015.0,12264.175604219037,0.0,-0.0,155.931,-0.0,0.0,0.0,-9736.561902381636,-137.77235091870014,-2408.0
t1521,45953.46155660943,0.0,-0.0,3189.0528000000004,-2868.0590000000007,0.0,0.0,4879.640317849645,-69.04691049757247,-50820.0,7477.374338844789,0.0,-0.0,173.0858,-190.72599999999997,0.0,0.0,-4879.640317849645,-69.04691049757247,-2442.0
t1522,46352.5167429601,0.0,-0.0,3801.2271999999994,-2410.8344,0.0,0.0,3241.836277147074,-45.87198332163109,-50697.0,5690.060843790336,0.0,-0.0,206.31779999999998,-130.79840000000002,0.0,0.0,-3241.836277147074,-45.87198332163109,-2432.0
t1523,44253.723456747386,0.0,-0.0,4410.424999999999,-991.9333000000001,0.0,0.0,2627.134606068257,-37.173954675865836,-50029.0,4964.903015419988,0.0,-0.0,239.39210000000003,-100.8126,0.0,0.0,-2627.134606068257,-37.173954675865836,-2402.0
t1524,44129.52698452627,0.0,-0.0,4799.332399999999,-2062.9841,0.0,0.0,2960.920622555982,-41.897026809167144,-49547.0,5185.638776174316,0.0,-0.0,260.5107,-35.4348,0.0,0.0,-2960.920622555982,-41.897026809167144,-2366.0
t1525,43188.532884973014,0.0,-0.0,5644.898800000001,-1195.4374999999998,0.0,0.0,3130.5420224155523,-200.2671769623222,-50172.0,5684.014476340197,0.0,-0.0,306.4186,-59.356700000000004,0.0,0.0,-3130.5420224155523,-200.2671769623222,-2400.0
t1526,55340.15840885372,0.0,-2267.8,5819.6429,-8540.857117004862,0.0,0.0,483.62836161505766,-233.88535,-50171.0,6108.734361615057,0.0,-1937.5,315.9094,-1138.7446999999997,0.0,0.0,-483.62836161505766,-233.88535,-2397.0
t1527,50100.99685868816,237.7988734835359,-2030.0011265164646,5942.0491999999995,-4720.157266365524,0.0,0.0,1355.0860141742296,-233.88535000000002,-50222.0,6161.421914174229,0.0,-1937.5,322.55740000000003,-325.62260000000003,0.0,0.0,-1355.0860141742296,-233.88535000000002,-2398.0
t1528,62595.79806409907,1039.5720970537263,-1228.2279029462738,6148.4207,-20169.616216629613,0.0,0.0,2958.8258118870062,-233.88535000000002,-50681.0,6116.248820205899,853.5311958405547,-1083.9688041594454,338.2415000000001,-375.4562,0.0,0.0,-2958.8258118870062,-233.88535000000002,-2422.0
t1529,49800.22950883781,1039.5720970537263,-1228.2279029462738,6848.6174,-6626.3325,0.0,0.0,2683.9139505186467,-233.88534999999996,-51854.0,5762.280860050712,888.1607452339689,-1049.3392547660312,371.7779,-339.1956,0.0,0.0,-2683.9139505186467,-233.88534999999996,-2482.0
t1530,53160.66378049444,1039.5720970537263,-1228.2279029462738,6460.905199999999,-8480.1954,0.0,0.0,1630.0547788620233,-233.88535000000002,-51919.0,4847.478988394085,888.1607452339689,-1049.3392547660312,350.72999999999996,-460.205,0.0,0.0,-1630.0547788620233,-233.88535000000002,-2479.0
t1531,53945.88498743614,0.0,-0.0,7406.412599999998,-6881.078499999999,0.0,0.0,747.949743776659,-10.583488874439725,-55002.0,3401.8286215255384,0.0,-0.0,402.06129999999996,-406.7732,0.0,0.0,-747.949743776659,-10.583488874439725,-2628.0
t1532,49234.85910795134,0.0,-0.0,7770.942799999999,-7292.3389,0.0,0.0,8570.071879708314,-121.26651709787264,-57845.0,11546.20281390406,0.0,-0.0,421.8489,-389.4468,0.0,0.0,-8570.071879708314,-121.26651709787264,-2766.0
t1533,49136.54967535739,0.0,-0.0,6824.1579,-0.0,0.0,0.0,301.83624380625275,-4.270982849858476,-56058.0,2988.40960950597,0.0,-0.0,370.44800000000004,-371.47940000000006,0.0,0.0,-301.83624380625275,-4.270982849858476,-2677.0
t1534,48871.43967698536,0.0,-0.0,5769.3622,-10852.755347704424,0.0,0.0,10036.726024182997,-233.88535,-53161.0,13013.630724182998,0.0,-0.0,313.1862,-290.3202,0.0,0.0,-10036.726024182997,-233.88535,-2532.0
t1535,46008.546226644,0.0,-0.0,4594.901,-1206.44537318008,0.0,0.0,-0.0,-0.0,-49201.0,2304.4265,0.0,-0.0,249.43070000000006,-218.85720000000003,0.0,0.0,0.0,-0.0,-2335.0
t1536,43267.684604392896,0.0,-0.0,3336.6474000000003,-512.8116268199198,0.0,0.0,-1182.946296216151,-51.28611394645304,-44610.0,1004.2131316767551,0.0,-0.0,181.1252,-153.71240000000003,0.0,0.0,1182.946296216151,-51.28611394645304,-2112.0
t1537,40988.357789705355,0.0,-0.0,1271.9259,-1367.4519198233297,0.0,0.0,-975.2308824449075,-13.79951698659544,-39694.0,930.7198515282834,0.0,-0.0,69.0368,-94.38850000000001,0.0,0.0,975.2308824449075,-13.79951698659544,-1853.0
t1538,40567.9219789924,0.0,-0.0,1047.0166,-2729.9367255284874,0.0,0.0,-0.0,-0.0,-38689.0,1770.2975000000001,0.0,-0.0,58.695100000000004,-19.9926,0.0,0.0,0.0,-0.0,-1809.0
t1539,40868.33551403891,0.0,-0.0,1109.3613,-2231.9826069437586,0.0,0.0,-885.6485010514733,-12.531926289878347,-38639.0,930.7198515282834,0.0,-0.0,60.215500000000006,-39.52,0.0,0.0,885.6485010514733,-12.531926289878347,-1812.0
t1540,41512.5635556447,0.0,-0.0,1365.1203,-2248.2055856391826,0.0,0.0,-999.1990825066551,-14.138667017469169,-39406.0,930.7198515282834,0.0,-0.0,74.0997,-117.7413,0.0,0.0,999.1990825066551,-14.138667017469169,-1858.0
t1541,42371.148059966705,2267.8,-0.0,1513.73,-4773.676206502782,0.0,0.0,-0.0,-0.0,-41183.0,1952.8943,0.0,-0.0,10.5578,-11.4521,0.0,0.0,0.0,-0.0,-1952.0
t1542,42701.88314659679,0.0,-0.0,2126.8631,-1063.3512078580352,0.0,0.0,2248.231773927307,-31.812479601071395,-45754.0,2494.9246331294503,1937.5,-0.0,115.4455,-61.013400000000004,0.0,0.0,-2248.231773927307,-31.812479601071395,-2175.0
t1543,42889.068652646754,0.0,-0.0,3206.1146,-3154.7934,0.0,0.0,10948.453227145374,-154.92061316410704,-53383.0,13809.482053473588,0.0,-0.0,188.95319999999998,-176.14079999999998,0.0,0.0,-10948.453227145374,-154.92061316410704,-2564.0
t1544,43402.66224870376,1132.0600000000002,-0.0,3948.2797000000005,-0.0,0.0,0.0,6766.491617536433,-95.74585638814052,-54862.0,9367.678730312715,0.0,-0.0,214.30460000000005,-0.0,0.0,0.0,-6766.491617536433,-95.74585638814052,-2624.0
t1545,46812.21966111664,0.0,-0.0,3710.7508,-1675.2630000000001,0.0,0.0,4355.556645412454,-61.631126532586215,-52884.0,5470.083798477626,1406.2400000000002,-0.0,201.4095,-90.9144,0.0,0.0,-4355.556645412454,-61.631126532586215,-2508.0
t1546,53295.71154829417,0.0,-1749.0478260869563,3184.4748,-1538.6592,0.0,0.0,-1059.7067687432937,-233.88535,-51469.0,3445.5336516071466,0.0,-1709.8266203504402,172.84290000000004,-83.48599999999999,0.0,0.0,1059.7067687432937,-233.88535,-2417.0
t1547,56331.97488760211,0.0,-2267.8,3358.4465,-3561.336838439433,0.0,0.0,-1773.5119956987583,-233.88535,-51424.0,3018.4677043012416,0.0,-1937.5,182.28690000000003,-154.9959,0.0,0.0,1773.5119956987583,-233.88535,-2414.0
t1548,49523.228609645215,1039.5720970537263,-1228.2279029462738,3582.0289999999995,-1440.8087,0.0,0.0,918.9794497112443,-233.88535000000002,-51731.0,4769.336137812834,749.1644559492054,-1188.3355440507946,199.64830000000003,-718.0632,0.0,0.0,-918.9794497112443,-233.88535000000002,-2425.0
t1549,57292.014588304446,1039.5720970537263,-1228.2279029462738,4057.4833999999996,-9801.227375595556,0.0,0.0,1757.1577466475856,-233.88535000000002,-52453.0,4823.874056179645,888.1607452339689,-1049.3392547660312,220.2373,-199.0044,0.0,0.0,-1757.1577466475856,-233.88535000000002,-2459.0
t1550,49107.10884090536,1039.5720970537263,-1228.2279029462738,4166.3867,-1159.006,0.0,0.0,1740.9388184510963,-233.88535000000002,-53003.0,4880.496027983157,888.1607452339689,-1049.3392547660312,226.15,-252.758,0.0,0.0,-1740.9388184510963,-233.88535000000002,-2484.0
